SG_voltage,CH_voltage,lockinIC_R,lockinIC_T,lockinIC_X,lockinIC_Y
-0.32,0.0604,2.253625e-06,113.551,-9.00451e-07,2.06591e-06
-0.32,0.0608,2.145482e-06,112.4586,-8.195713e-07,1.982633e-06
-0.32,0.0612,3.422906e-06,93.22256,-1.924037e-07,3.41738e-06
-0.32,0.0616,3.204658e-06,114.433,-1.325491e-06,2.917589e-06
-0.32,0.062,2.891957e-06,118.8058,-1.393446e-06,2.534123e-06
-0.32,0.0624,3.128277e-06,98.8797,-4.828702e-07,3.09067e-06
-0.32,0.0628,2.508586e-06,108.4745,-7.949229e-07,2.379158e-06
-0.32,0.0632,3.459423e-06,92.4459,-1.476332e-07,3.456154e-06
-0.32,0.0636,3.169443e-06,99.75909,-5.372352e-07,3.123449e-06
-0.32,0.064,2.985047e-06,106.1412,-8.298307e-07,2.867359e-06
-0.32,0.0644,3.330208e-06,92.64817,-1.538973e-07,3.326509e-06
-0.32,0.0648,2.933459e-06,102.2069,-6.20244e-07,2.867091e-06
-0.32,0.0652,3.003666e-06,94.24368,-2.222489e-07,2.995401e-06
-0.32,0.0656,2.815598e-06,100.225,-4.997905e-07,2.770755e-06
-0.32,0.066,3.184469e-06,104.7158,-8.089151e-07,3.07988e-06
-0.32,0.0664,3.415826e-06,88.4397,9.3e-08,3.414446e-06
-0.32,0.0668,2.831937e-06,81.70296,4.086513e-07,2.802204e-06
-0.32,0.0672,3.852322e-06,87.61528,1.602843e-07,3.848947e-06
-0.32,0.0676,3.789721e-06,91.09169,-7.221847e-08,3.788989e-06
-0.32,0.068,3.228116e-06,103.9684,-7.791984e-07,3.132641e-06
-0.32,0.0684,2.617824e-06,69.34345,9.234957e-07,2.44951e-06
-0.32,0.0688,3.393173e-06,100.9699,-6.456915e-07,3.33104e-06
-0.32,0.0692,2.207094e-06,73.91647,6.11443e-07,2.120671e-06
-0.32,0.0696,3.131719e-06,77.60512,6.722006e-07,3.05869e-06
-0.32,0.07,2.942483e-06,99.85263,-5.035232e-07,2.898937e-06
-0.32,0.0704,2.979839e-06,71.82101,9.296257e-07,2.830982e-06
-0.32,0.0708,2.156663e-06,100.0305,-3.756098e-07,2.123337e-06
-0.32,0.0712,2.404572e-06,105.9305,-6.599463e-07,2.312142e-06
-0.32,0.0716,2.48292e-06,99.95754,-4.293099e-07,2.445515e-06
-0.32,0.072,2.720313e-06,116.539,-1.215431e-06,2.432992e-06
-0.32,0.0724,2.450712e-06,86.31496,1.574903e-07,2.445515e-06
-0.32,0.0728,3.684729e-06,113.8232,-1.488313e-06,3.370743e-06
-0.32,0.0732,3.03293e-06,105.0201,-7.859934e-07,2.929313e-06
-0.32,0.0736,3.943489e-06,109.6329,-1.324955e-06,3.71411e-06
-0.32,0.074,2.27715e-06,105.6805,-6.15444e-07,2.192353e-06
-0.32,0.0744,3.682259e-06,87.94532,1.320373e-07,3.679867e-06
-0.32,0.0748,3.45778e-06,89.42574,3.463961e-08,3.457484e-06
-0.32,0.0752,2.213375e-06,96.31784,-2.435669e-07,2.199819e-06
-0.32,0.0756,2.887956e-06,83.44304,3.29772e-07,2.868957e-06
-0.32,0.076,2.986343e-06,79.43833,5.47355e-07,2.935711e-06
-0.32,0.0764,2.602955e-06,123.5446,-1.438345e-06,2.169437e-06
-0.32,0.0768,4.100097e-06,87.83909,1.545567e-07,4.097046e-06
-0.32,0.0772,3.484798e-06,84.50383,3.337673e-07,3.468677e-06
-0.32,0.0776,3.036769e-06,94.11167,-2.177171e-07,3.028845e-06
-0.32,0.078,3.41149e-06,91.32905,-7.914751e-08,3.410451e-06
-0.32,0.0784,2.989741e-06,91.48598,-7.754936e-08,2.988606e-06
-0.32,0.0788,2.1246e-06,108.9269,-6.891265e-07,2.009684e-06
-0.32,0.0792,3.064736e-06,86.4037,1.92264e-07,3.05869e-06
-0.32,0.0796,3.016367e-06,92.17489,-1.144576e-07,3.014188e-06
-0.32,0.08,3.061288e-06,86.97151,1.617539e-07,3.056963e-06
-0.32,0.0804,3.251239e-06,96.20855,-3.516264e-07,3.232039e-06
-0.32,0.0808,2.587119e-06,101.6596,-5.228407e-07,2.533586e-06
-0.32,0.0812,3.946049e-06,95.77723,-3.97196e-07,3.925966e-06
-0.32,0.0816,2.988902e-06,92.50667,-1.307129e-07,2.985941e-06
-0.32,0.082,3.576993e-06,77.99723,7.438883e-07,3.49879e-06
-0.32,0.0824,3.499215e-06,89.88035,7.325783e-09,3.499187e-06
-0.32,0.0828,3.007616e-06,86.90726,1.622848e-07,3.001799e-06
-0.32,0.0832,4.153523e-06,88.11536,1.365691e-07,4.151143e-06
-0.32,0.0836,3.886805e-06,103.8564,-9.308271e-07,3.773666e-06
-0.32,0.084,2.883782e-06,106.0677,-7.981192e-07,2.771023e-06
-0.32,0.0844,4.240499e-06,103.5474,-9.933169e-07,4.122493e-06
-0.32,0.0848,3.340942e-06,97.1134,-4.137195e-07,3.315182e-06
-0.32,0.0852,2.391993e-06,75.10664,6.147734e-07,2.311605e-06
-0.32,0.0856,3.420839e-06,68.94655,1.228887e-06,3.192465e-06
-0.32,0.086,3.299916e-06,100.8195,-6.194449e-07,3.241231e-06
-0.32,0.0864,2.720329e-06,84.28571,2.708751e-07,2.706801e-06
-0.32,0.0868,2.933492e-06,82.06041,4.051867e-07,2.905329e-06
-0.32,0.0872,4.276022e-06,101.6257,-8.616764e-07,4.188185e-06
-0.32,0.0876,3.415966e-06,80.68053,5.532167e-07,3.370877e-06
-0.32,0.088,2.902843e-06,100.7915,-5.434937e-07,2.851501e-06
-0.32,0.0884,3.848701e-06,89.84538,1.038797e-08,3.848684e-06
-0.32,0.0888,3.260476e-06,97.12695,-4.049241e-07,3.235369e-06
-0.32,0.0892,3.481149e-06,100.9262,-6.598178e-07,3.417911e-06
-0.32,0.0896,3.0738e-06,103.5631,-7.20838e-07,2.987941e-06
-0.32,0.09,2.962796e-06,92.02582,-1.04729e-07,2.960896e-06
-0.32,0.0904,3.793783e-06,100.2346,-6.740726e-07,3.733294e-06
-0.32,0.0908,2.966165e-06,121.7868,-1.562392e-06,2.521198e-06
-0.32,0.0912,2.559307e-06,100.5843,-4.700794e-07,2.515733e-06
-0.32,0.0916,3.887347e-06,97.43644,-5.031209e-07,3.854546e-06
-0.32,0.092,3.722872e-06,98.87358,-5.742721e-07,3.678269e-06
-0.32,0.0924,2.287779e-06,82.88047,2.835374e-07,2.270037e-06
-0.32,0.0928,3.008879e-06,112.2733,-1.140419e-06,2.784216e-06
-0.32,0.0932,2.476422e-06,104.2005,-6.074532e-07,2.400744e-06
-0.32,0.0936,4.038071e-06,108.655,-1.291645e-06,3.825763e-06
-0.32,0.094,2.880228e-06,87.31379,1.349709e-07,2.876954e-06
-0.32,0.0944,3.016736e-06,115.5555,-1.301374e-06,2.721592e-06
-0.32,0.0948,4.023307e-06,100.4816,-7.318966e-07,3.956073e-06
-0.32,0.0952,3.575278e-06,108.9728,-1.162402e-06,3.380874e-06
-0.32,0.0956,3.702851e-06,126.23,-2.188498e-06,2.986874e-06
-0.32,0.096,2.64378e-06,109.0707,-8.63811e-07,2.498544e-06
-0.32,0.0964,3.927553e-06,101.4254,-7.780026e-07,3.849618e-06
-0.32,0.0968,3.935253e-06,120.9628,-2.024609e-06,3.374475e-06
-0.32,0.0972,4.056304e-06,108.5759,-1.292182e-06,3.844952e-06
-0.32,0.0976,2.988517e-06,132.3897,-2.014752e-06,2.207279e-06
-0.32,0.098,2.980615e-06,95.57178,-2.894047e-07,2.966489e-06
-0.32,0.0984,2.749918e-06,85.8822,1.974608e-07,2.742776e-06
-0.32,0.0988,3.085054e-06,90.06412,-3.464519e-09,3.084942e-06
-0.32,0.0992,3.859408e-06,109.6246,-1.296177e-06,3.635097e-06
-0.32,0.0996,2.78981e-06,87.97198,9.872764e-08,2.787943e-06
-0.32,0.1,3.926429e-06,96.98009,-4.771426e-07,3.897316e-06
-0.32,0.1004,2.507088e-06,97.08542,-3.092586e-07,2.487888e-06
-0.32,0.1008,2.183094e-06,100.7714,-4.079863e-07,2.144521e-06
-0.32,0.1012,2.79442e-06,89.38246,3.010779e-08,2.794208e-06
-0.32,0.1016,3.007493e-06,87.67954,1.217778e-07,3.004996e-06
-0.32,0.102,4.027146e-06,89.77457,1.585297e-08,4.027096e-06
-0.32,0.1024,2.858614e-06,85.31601,2.33436e-07,2.848969e-06
-0.32,0.1028,3.106981e-06,84.62142,2.912655e-07,3.093201e-06
-0.32,0.1032,2.197796e-06,102.0018,-4.570204e-07,2.149717e-06
-0.32,0.1036,3.163715e-06,106.4284,-8.947234e-07,3.034578e-06
-0.32,0.104,2.613455e-06,108.3267,-8.217059e-07,2.480825e-06
-0.32,0.1044,2.848371e-06,88.66569,6.635114e-08,2.847505e-06
-0.32,0.1048,3.55372e-06,79.52663,6.459541e-07,3.494393e-06
-0.32,0.1052,3.537682e-06,99.47158,-5.821343e-07,3.48933e-06
-0.32,0.1056,3.738591e-06,96.90447,-4.494264e-07,3.711445e-06
-0.32,0.106,3.302156e-06,99.76433,-5.600173e-07,3.25429e-06
-0.32,0.1064,3.136921e-06,92.37596,-1.30048e-07,3.134105e-06
-0.32,0.1068,3.061624e-06,76.13344,7.337573e-07,2.972351e-06
-0.32,0.1072,2.360925e-06,96.29817,-2.590231e-07,2.346513e-06
-0.32,0.1076,3.064138e-06,84.93658,2.704784e-07,3.052163e-06
-0.32,0.108,2.714188e-06,87.92302,9.83309e-08,2.711998e-06
-0.32,0.1084,3.240851e-06,106.4214,-9.161699e-07,3.108657e-06
-0.32,0.1088,3.37856e-06,87.78751,1.304391e-07,3.37594e-06
-0.32,0.1092,3.956314e-06,98.03606,-5.530882e-07,3.917433e-06
-0.32,0.1096,4.140017e-06,95.83712,-4.210453e-07,4.118498e-06
-0.32,0.11,4.397336e-06,98.75645,-6.694067e-07,4.346072e-06
-0.32,0.1104,4.285203e-06,108.9691,-1.39291e-06,4.052409e-06
-0.32,0.1108,4.456428e-06,107.1906,-1.317098e-06,4.257336e-06
-0.32,0.1112,2.608917e-06,76.92802,5.899909e-07,2.54118e-06
-0.32,0.1116,3.387244e-06,99.08516,-5.348324e-07,3.34463e-06
-0.32,0.112,3.771102e-06,98.2555,-5.414988e-07,3.731964e-06
-0.32,0.1124,3.371564e-06,78.10607,6.948541e-07,3.299061e-06
-0.32,0.1128,2.300441e-06,86.89589,1.245774e-07,2.296948e-06
-0.32,0.1132,4.166845e-06,85.77467,3.069844e-07,4.155406e-06
-0.32,0.1136,3.280676e-06,68.11263,1.22302e-06,3.043368e-06
-0.32,0.114,4.534866e-06,84.07195,4.683416e-07,4.510492e-06
-0.32,0.1144,2.88086e-06,102.7506,-6.358344e-07,2.809664e-06
-0.32,0.1148,2.608906e-06,104.3574,-6.468929e-07,2.527328e-06
-0.32,0.1152,4.133177e-06,94.53405,-3.267098e-07,4.12023e-06
-0.32,0.1156,2.467777e-06,87.49332,1.079253e-07,2.465369e-06
-0.32,0.116,3.679314e-06,110.0078,-1.258872e-06,3.457216e-06
-0.32,0.1164,3.579737e-06,112.8114,-1.387847e-06,3.299592e-06
-0.32,0.1168,2.167504e-06,119.7993,-1.07713e-06,1.880837e-06
-0.32,0.1172,3.035657e-06,110.2911,-1.052744e-06,2.847237e-06
-0.32,0.1176,1.626078e-06,119.1169,-7.911901e-07,1.420486e-06
-0.32,0.118,1.98166e-06,118.123,-9.340289e-07,1.747593e-06
-0.32,0.1184,2.724051e-06,134.2115,-1.899495e-06,1.952519e-06
-0.32,0.1188,2.465413e-06,121.7811,-1.29844e-06,2.095755e-06
-0.32,0.1192,3.174696e-06,123.5367,-1.753997e-06,2.646312e-06
-0.32,0.1196,2.38369e-06,122.9566,-1.296579e-06,1.999821e-06
-0.32,0.12,3.066362e-06,143.4582,-2.463508e-06,1.825539e-06
-0.32,0.1204,3.605224e-06,117.9932,-1.692172e-06,3.183407e-06
-0.32,0.1208,2.669284e-06,129.4795,-1.6971e-06,2.06031e-06
-0.32,0.1212,3.718871e-06,162.7118,-3.550758e-06,1.105103e-06
-0.32,0.1216,3.60462e-06,130.6937,-2.350252e-06,2.733048e-06
-0.32,0.122,1.40128e-06,132.0295,-9.381584e-07,1.040881e-06
-0.32,0.1224,2.421185e-06,127.2507,-1.465525e-06,1.927206e-06
-0.32,0.1228,2.05332e-06,160.9991,-1.941332e-06,6.684679e-07
-0.32,0.1232,1.696458e-06,146.3749,-1.412495e-06,9.393487e-07
-0.32,0.1236,3.584068e-06,152.1199,-3.167957e-06,1.675911e-06
-0.32,0.124,3.718614e-06,-170.0525,-3.662684e-06,-6.423611e-07
-0.32,0.1244,4.24203e-06,167.4058,-4.139956e-06,9.249597e-07
-0.32,0.1248,2.887632e-06,169.4011,-2.838319e-06,5.310997e-07
-0.32,0.1252,3.995155e-06,179.7841,-3.995122e-06,1.505389e-08
-0.32,0.1256,3.346676e-06,-172.8852,-3.320787e-06,-4.145186e-07
-0.32,0.126,2.451684e-06,-169.3919,-2.409679e-06,-4.512928e-07
-0.32,0.1264,4.198975e-06,-178.6294,-4.197651e-06,-1.004654e-07
-0.32,0.1268,5.656393e-06,-175.0878,-5.635594e-06,-4.843343e-07
-0.32,0.1272,6.014842e-06,-169.5222,-5.914466e-06,-1.093782e-06
-0.32,0.1276,7.220746e-06,-168.7859,-7.082864e-06,-1.404237e-06
-0.32,0.128,6.660411e-06,-171.5285,-6.587605e-06,-9.811967e-07
-0.32,0.1284,5.269976e-06,-160.7648,-4.975648e-06,-1.736143e-06
-0.32,0.1288,5.870573e-06,175.998,-5.85624e-06,4.09713e-07
-0.32,0.1292,5.603626e-06,-176.7844,-5.594685e-06,-3.143213e-07
-0.32,0.1296,5.76258e-06,-170.8009,-5.688356e-06,-9.212382e-07
-0.32,0.13,5.343563e-06,-171.1771,-5.280235e-06,-8.195713e-07
-0.32,0.1304,5.216835e-06,-174.5803,-5.193499e-06,-4.924647e-07
-0.32,0.1308,5.708886e-06,-164.3916,-5.498355e-06,-1.536011e-06
-0.32,0.1312,6.127635e-06,-173.2166,-6.084619e-06,-7.237717e-07
-0.32,0.1316,6.779707e-06,-156.5494,-6.219724e-06,-2.698011e-06
-0.32,0.132,6.338093e-06,-160.388,-5.970295e-06,-2.127338e-06
-0.32,0.1324,6.467945e-06,-168.0273,-6.327118e-06,-1.341747e-06
-0.32,0.1328,6.285678e-06,-166.1671,-6.103271e-06,-1.502836e-06
-0.32,0.1332,5.786536e-06,-166.2081,-5.619602e-06,-1.379454e-06
-0.32,0.1336,6.748024e-06,-160.2831,-6.352297e-06,-2.276569e-06
-0.32,0.134,7.305672e-06,-157.8236,-6.765218e-06,-2.757573e-06
-0.32,0.1344,7.497439e-06,-153.2142,-6.692865e-06,-3.378745e-06
-0.32,0.1348,7.915545e-06,-156.6443,-7.266869e-06,-3.137977e-06
-0.32,0.1352,9.87876e-06,-144.825,-8.074846e-06,-5.690887e-06
-0.32,0.1356,1.033964e-05,-147.0942,-8.680701e-06,-5.61707e-06
-0.32,0.136,1.140893e-05,-141.3946,-8.915601e-06,-7.118571e-06
-0.32,0.1364,1.318204e-05,-139.6672,-1.004868e-05,-8.531732e-06
-0.32,0.1368,1.429747e-05,-133.8671,-9.907985e-06,-1.030771e-05
-0.32,0.1372,1.694756e-05,-135.7403,-1.213765e-05,-1.182853e-05
-0.32,0.1376,1.686366e-05,-135.1139,-1.194805e-05,-1.190061e-05
-0.32,0.138,1.738876e-05,-139.6131,-1.324475e-05,-1.126692e-05
-0.32,0.1384,1.804385e-05,-134.2493,-1.259067e-05,-1.292497e-05
-0.32,0.1388,2.021821e-05,-132.2294,-1.358865e-05,-1.497077e-05
-0.32,0.1392,2.112178e-05,-131.279,-1.393455e-05,-1.587308e-05
-0.32,0.1396,2.17617e-05,-131.8656,-1.452348e-05,-1.620618e-05
-0.32,0.14,2.255404e-05,-128.6017,-1.407152e-05,-1.762601e-05
-0.32,0.1404,2.428897e-05,-127.5882,-1.481581e-05,-1.924689e-05
-0.32,0.1408,2.632714e-05,-127.4967,-1.602577e-05,-2.088763e-05
-0.32,0.1412,2.625751e-05,-128.3123,-1.627827e-05,-2.060276e-05
-0.32,0.1416,2.915859e-05,-125.5463,-1.695167e-05,-2.372475e-05
-0.32,0.142,3.398837e-05,-123.0889,-1.855563e-05,-2.847628e-05
-0.32,0.1424,3.766378e-05,-123.5852,-2.083474e-05,-3.137628e-05
-0.32,0.1428,4.013118e-05,-122.2352,-2.140514e-05,-3.394532e-05
-0.32,0.1432,4.369949e-05,-121.0541,-2.254236e-05,-3.743651e-05
-0.32,0.1436,5.150443e-05,-119.4422,-2.531685e-05,-4.485274e-05
-0.32,0.144,5.284621e-05,-119.8364,-2.629232e-05,-4.58414e-05
-0.32,0.1444,5.630701e-05,-118.2417,-2.664407e-05,-4.960414e-05
-0.32,0.1448,5.960278e-05,-117.738,-2.774091e-05,-5.275358e-05
-0.32,0.1452,6.741404e-05,-117.6037,-3.123664e-05,-5.974051e-05
-0.32,0.1456,7.332801e-05,-116.8992,-3.317531e-05,-6.539422e-05
-0.32,0.146,7.562597e-05,-116.1175,-3.329163e-05,-6.790409e-05
-0.32,0.1464,7.946176e-05,-115.591,-3.432319e-05,-7.166657e-05
-0.32,0.1468,8.558641e-05,-114.6258,-3.566307e-05,-7.780222e-05
-0.32,0.1472,9.062368e-05,-114.0347,-3.691021e-05,-8.276653e-05
-0.32,0.1476,9.07181e-05,-113.6863,-3.644426e-05,-8.307592e-05
-0.32,0.148,9.147914e-05,-114.03,-3.725184e-05,-8.355093e-05
-0.32,0.1484,9.828737e-05,-113.1545,-3.864795e-05,-9.03701e-05
-0.32,0.1488,0.0001021317,-113.3341,-4.045364e-05,-9.377856e-05
-0.32,0.1492,0.0001026568,-113.0522,-4.019742e-05,-9.445956e-05
-0.32,0.1496,0.0001037326,-112.8427,-4.026937e-05,-9.559744e-05
-0.32,0.15,0.0001091094,-111.978,-4.083431e-05,-0.0001011802
-0.32,0.1504,0.0001140623,-112.0772,-4.287118e-05,-0.0001056991
-0.32,0.1508,0.0001151493,-112.2447,-4.359148e-05,-0.0001065794
-0.32,0.1512,0.00011592,-111.7157,-4.289076e-05,-0.0001076933
-0.32,0.1516,0.0001194397,-111.8673,-4.44866e-05,-0.000110846
-0.32,0.152,0.0001183824,-111.9762,-4.430139e-05,-0.0001097807
-0.32,0.1524,0.000119064,-111.793,-4.420332e-05,-0.0001105547
-0.32,0.1528,0.0001205551,-112.1488,-4.545113e-05,-0.0001116591
-0.32,0.1532,0.0001194174,-112.0741,-4.487779e-05,-0.000110664
-0.32,0.1536,0.0001138855,-113.3524,-4.514268e-05,-0.0001045566
-0.32,0.154,0.000111572,-112.8885,-4.339495e-05,-0.0001027873
-0.32,0.1544,0.0001093988,-113.044,-4.282294e-05,-0.0001006694
-0.32,0.1548,0.0001012905,-113.7149,-4.073784e-05,-9.273741e-05
-0.32,0.1552,8.866326e-05,-115.0332,-3.751739e-05,-8.033447e-05
-0.32,0.1556,8.334791e-05,-115.7284,-3.618191e-05,-7.508502e-05
-0.32,0.156,7.932202e-05,-116.7906,-3.5753e-05,-7.080756e-05
-0.32,0.1564,6.929509e-05,-116.3312,-3.073659e-05,-6.210541e-05
-0.32,0.1568,5.726158e-05,-119.4221,-2.812918e-05,-4.987622e-05
-0.32,0.1572,5.041055e-05,-121.049,-2.600038e-05,-4.318802e-05
-0.32,0.1576,4.888709e-05,-121.7443,-2.572097e-05,-4.15738e-05
-0.32,0.158,4.327507e-05,-120.5674,-2.200766e-05,-3.726117e-05
-0.32,0.1584,3.992969e-05,-123.2496,-2.189294e-05,-3.339276e-05
-0.32,0.1588,3.870329e-05,-125.7332,-2.260312e-05,-3.141719e-05
-0.32,0.1592,3.769693e-05,-124.2567,-2.121967e-05,-3.115737e-05
-0.32,0.1596,3.873037e-05,-125.3452,-2.240552e-05,-3.15916e-05
-0.32,0.16,3.977785e-05,-123.7856,-2.211998e-05,-3.306032e-05
-0.32,0.1604,4.290251e-05,-123.2859,-2.354567e-05,-3.586386e-05
-0.32,0.1608,4.410703e-05,-123.4442,-2.430848e-05,-3.680388e-05
-0.32,0.1612,4.477426e-05,-124.4891,-2.535349e-05,-3.690448e-05
-0.32,0.1616,4.491442e-05,-124.3878,-2.536735e-05,-3.70649e-05
-0.32,0.162,4.538451e-05,-123.9174,-2.532445e-05,-3.766196e-05
-0.32,0.1624,4.240832e-05,-124.6408,-2.410621e-05,-3.489067e-05
-0.32,0.1628,4.169761e-05,-123.4619,-2.299138e-05,-3.478633e-05
-0.32,0.1632,4.136061e-05,-126.2475,-2.445558e-05,-3.335612e-05
-0.32,0.1636,3.78608e-05,-125.9125,-2.220726e-05,-3.066398e-05
-0.32,0.164,3.811555e-05,-125.6825,-2.223257e-05,-3.095977e-05
-0.32,0.1644,3.628676e-05,-127.8591,-2.227001e-05,-2.864922e-05
-0.32,0.1648,3.376257e-05,-127.5316,-2.056812e-05,-2.677425e-05
-0.32,0.1652,3.200426e-05,-128.0205,-1.971284e-05,-2.521265e-05
-0.32,0.1656,3.122533e-05,-128.7167,-1.953056e-05,-2.436351e-05
-0.32,0.166,3.065703e-05,-128.7613,-1.919373e-05,-2.390515e-05
-0.32,0.1664,3.060503e-05,-131.7152,-2.036545e-05,-2.284548e-05
-0.32,0.1668,3.088963e-05,-129.1759,-1.951311e-05,-2.394592e-05
-0.32,0.1672,3.188866e-05,-130.2546,-2.060596e-05,-2.433672e-05
-0.32,0.1676,3.166651e-05,-130.2632,-2.046605e-05,-2.416418e-05
-0.32,0.168,3.122686e-05,-132.9464,-2.127523e-05,-2.285774e-05
-0.32,0.1684,2.738753e-05,-133.6104,-1.88906e-05,-1.982982e-05
-0.32,0.1688,2.664812e-05,-131.4496,-1.764e-05,-1.997372e-05
-0.32,0.1692,2.601272e-05,-132.3618,-1.752767e-05,-1.922091e-05
-0.32,0.1696,2.021438e-05,-134.8018,-1.42442e-05,-1.434306e-05
-0.32,0.17,1.58574e-05,-139.297,-1.202146e-05,-1.034075e-05
-0.32,0.1704,1.29442e-05,-148.6026,-1.10488e-05,-6.743498e-06
-0.32,0.1708,1.278227e-05,-148.0785,-1.08492e-05,-6.758686e-06
-0.32,0.1712,9.940618e-06,-145.3742,-8.179709e-06,-5.648251e-06
-0.32,0.1716,8.022649e-06,-152.3026,-7.103383e-06,-3.728901e-06
-0.32,0.172,6.347212e-06,-159.1613,-5.931923e-06,-2.257917e-06
-0.32,0.1724,6.637886e-06,-154.9451,-6.013199e-06,-2.811005e-06
-0.32,0.1728,5.180334e-06,-154.2346,-4.665194e-06,-2.251787e-06
-0.32,0.1732,4.393866e-06,-172.9067,-4.360204e-06,-5.425605e-07
-0.32,0.1736,4.318937e-06,162.3827,-4.11624e-06,1.307096e-06
-0.32,0.174,3.918668e-06,-178.2888,-3.916908e-06,-1.16989e-07
-0.32,0.1744,3.728097e-06,162.4172,-3.553826e-06,1.126153e-06
-0.32,0.1748,2.834698e-06,162.617,-2.705208e-06,8.468795e-07
-0.32,0.1752,3.515582e-06,138.2414,-2.622468e-06,2.341322e-06
-0.32,0.1756,2.941098e-06,125.4888,-1.70736e-06,2.394614e-06
-0.32,0.176,1.988343e-06,132.4421,-1.341747e-06,1.467252e-06
-0.32,0.1764,1.944478e-06,102.9045,-4.342384e-07,1.895226e-06
-0.32,0.1768,2.485809e-06,88.87289,4.889443e-08,2.485223e-06
-0.32,0.1772,2.885906e-06,98.325,-4.17849e-07,2.855367e-06
-0.32,0.1776,2.862978e-06,106.4961,-8.129104e-07,2.745039e-06
-0.32,0.178,2.84907e-06,94.78059,-2.374369e-07,2.839112e-06
-0.32,0.1784,2.62078e-06,95.78335,-2.640858e-07,2.607403e-06
-0.32,0.1788,3.046341e-06,87.95756,1.085903e-07,3.044301e-06
-0.32,0.1792,3.562906e-06,107.6194,-1.07846e-06,3.395659e-06
-0.32,0.1796,3.931693e-06,100.9681,-7.480233e-07,3.859743e-06
-0.32,0.18,2.699296e-06,88.22727,8.353963e-08,2.698006e-06
-0.32,0.1804,2.127662e-06,86.77262,1.200456e-07,2.124667e-06
-0.32,0.1808,3.413949e-06,87.96936,1.209788e-07,3.411781e-06
-0.32,0.1812,2.057489e-06,102.5793,-4.480965e-07,2.00808e-06
-0.32,0.1816,3.132127e-06,102.4757,-6.766039e-07,3.058025e-06
-0.32,0.182,3.181697e-06,87.10746,1.605525e-07,3.177545e-06
-0.32,0.1824,3.297893e-06,79.96245,5.748029e-07,3.247361e-06
-0.32,0.1828,2.844281e-06,91.41429,-7.022358e-08,2.843376e-06
-0.32,0.1832,2.308711e-06,77.19555,5.116425e-07,2.25125e-06
-0.32,0.1836,2.106718e-06,79.94016,3.680102e-07,2.074303e-06
-0.32,0.184,2.095615e-06,100.2294,-3.721453e-07,2.062177e-06
-0.32,0.1844,2.18667e-06,111.7938,-8.118432e-07,2.030331e-06
-0.32,0.1848,3.315735e-06,108.071,-1.028493e-06,3.152098e-06
-0.32,0.1852,3.484066e-06,110.2775,-1.207441e-06,3.268014e-06
-0.32,0.1856,1.648161e-06,106.0944,-4.568863e-07,1.583442e-06
-0.32,0.186,2.830976e-06,104.7185,-7.192399e-07,2.737982e-06
-0.32,0.1864,3.460183e-06,99.79974,-5.889292e-07,3.409652e-06
-0.32,0.1868,2.27891e-06,97.70833,-3.0566e-07,2.258308e-06
-0.32,0.1872,2.72903e-06,108.9912,-8.88057e-07,2.580357e-06
-0.32,0.1876,2.43872e-06,117.998,-1.144817e-06,2.153316e-06
-0.32,0.188,2.396978e-06,79.26699,4.463586e-07,2.354912e-06
-0.32,0.1884,1.499567e-06,82.19199,2.037249e-07,1.485642e-06
-0.32,0.1888,3.480976e-06,81.22168,5.312338e-07,3.440162e-06
-0.32,0.1892,1.843309e-06,117.9324,-8.634086e-07,1.628475e-06
-0.32,0.1896,2.066368e-06,91.35572,-4.890002e-08,2.065641e-06
-0.32,0.19,2.569595e-06,125.9263,-1.50763e-06,2.080701e-06
-0.32,0.1904,3.442715e-06,100.9122,-6.516873e-07,3.380605e-06
-0.32,0.1908,3.293378e-06,109.5105,-1.099912e-06,3.104394e-06
-0.32,0.1912,2.880267e-06,107.3108,-8.57016e-07,2.749705e-06
-0.32,0.1916,3.130987e-06,101.9092,-6.460938e-07,3.06349e-06
-0.32,0.192,3.296669e-06,101.8008,-6.742067e-07,3.226842e-06
-0.32,0.1924,3.003135e-06,106.4515,-8.511487e-07,2.880815e-06
-0.32,0.1928,2.851171e-06,122.5125,-1.532413e-06,2.404209e-06
-0.32,0.1932,2.753276e-06,105.3334,-7.280353e-07,2.655236e-06
-0.32,0.1936,3.185156e-06,98.5864,-4.755444e-07,3.149433e-06
-0.32,0.194,1.648737e-06,78.72582,3.224406e-07,1.61755e-06
-0.32,0.1944,1.758255e-06,91.16338,-3.571249e-08,1.757852e-06
-0.32,0.1948,2.395045e-06,111.4149,-8.744671e-07,2.229664e-06
-0.32,0.1952,2.20534e-06,120.3675,-1.114837e-06,1.902686e-06
-0.32,0.1956,2.164196e-06,116.0695,-9.510833e-07,1.943992e-06
-0.32,0.196,2.142526e-06,75.57699,5.33631e-07,2.074968e-06
-0.32,0.1964,2.225121e-06,116.4419,-9.907856e-07,1.992227e-06
-0.32,0.1968,2.832893e-06,116.3029,-1.255273e-06,2.539448e-06
-0.32,0.1972,3.106081e-06,117.7169,-1.444609e-06,2.749571e-06
-0.32,0.1976,2.112323e-06,102.936,-4.72879e-07,2.058578e-06
-0.32,0.198,2.323089e-06,123.2141,-1.272462e-06,1.943461e-06
-0.32,0.1984,3.026694e-06,72.48062,9.111016e-07,2.88628e-06
-0.32,0.1988,2.427203e-06,83.20874,2.870019e-07,2.41007e-06
