deplition,CH_voltage,lockinIC_R,lockinIC_T,lockinIC_X,lockinIC_Y
-0.29428,0.1664,9.388849e-07,110.2001,-3.241784e-07,8.811224e-07
-0.29428,0.1663,1.813072e-06,90.36705,-1.159496e-08,1.813016e-06
-0.29428,0.1662,2.377241e-06,89.21548,3.25106e-08,2.376895e-06
-0.29428,0.1661,1.806607e-06,104.7202,-4.590209e-07,1.747196e-06
-0.29428,0.166,1.573914e-06,130.9796,-1.032091e-06,1.188112e-06
-0.29428,0.1659,2.611286e-06,114.9794,-1.102712e-06,2.367038e-06
-0.29428,0.1658,1.721419e-06,100.0747,-3.011282e-07,1.694831e-06
-0.29428,0.1657,9.604878e-07,102.6387,-2.101231e-07,9.372197e-07
-0.29428,0.1656,1.131523e-06,83.28393,1.323055e-07,1.123622e-06
-0.29428,0.1655,1.992395e-06,95.33748,-1.853406e-07,1.9837e-06
-0.29428,0.1654,1.42423e-06,83.80848,1.536235e-07,1.41582e-06
-0.29428,0.1653,8.738134e-07,158.6283,-8.137095e-07,3.184452e-07
-0.29428,0.1652,1.720301e-06,100.9489,-3.267098e-07,1.68897e-06
-0.29428,0.1651,1.856524e-06,95.10144,-1.650899e-07,1.849126e-06
-0.29428,0.165,8.155647e-07,119.6196,-4.030577e-07,7.089748e-07
-0.29428,0.1649,1.157166e-06,112.3323,-4.396978e-07,1.070329e-06
-0.29428,0.1648,1.185989e-06,150.0813,-1.027828e-06,5.91455e-07
-0.29428,0.1647,1.424191e-06,155.8501,-1.299507e-06,5.826652e-07
-0.29428,0.1646,9.402483e-07,61.85333,4.435591e-07,8.290261e-07
-0.29428,0.1645,1.575121e-06,74.16956,4.29701e-07,1.515353e-06
-0.29428,0.1644,1.426057e-06,123.9074,-7.954537e-07,1.183452e-06
-0.29428,0.1643,2.267036e-06,97.47403,-2.948641e-07,2.247652e-06
-0.29428,0.1642,1.469442e-06,122.5278,-7.901284e-07,1.238878e-06
-0.29428,0.1641,1.587454e-06,108.9413,-5.152467e-07,1.501366e-06
-0.29428,0.164,1.252189e-06,55.08992,7.165689e-07,1.027956e-06
-0.29428,0.1639,1.276681e-06,81.51369,1.884028e-07,1.262594e-06
-0.29428,0.1638,1.594936e-06,121.6346,-8.364915e-07,1.357862e-06
-0.29428,0.1637,2.091256e-06,115.8903,-9.131077e-07,1.881234e-06
-0.29428,0.1636,1.672491e-06,104.7473,-4.257112e-07,1.617282e-06
-0.29428,0.1635,1.840308e-06,103.7559,-4.375688e-07,1.787435e-06
-0.29428,0.1634,2.023167e-06,102.1701,-4.265103e-07,1.97757e-06
-0.29428,0.1633,2.150326e-06,107.2002,-6.358344e-07,2.054052e-06
-0.29428,0.1632,1.313706e-06,67.19554,5.091112e-07,1.2109e-06
-0.29428,0.1631,2.126807e-06,93.15699,-1.171231e-07,2.123471e-06
-0.29428,0.163,1.63294e-06,93.48528,-9.926967e-08,1.62981e-06
-0.29428,0.1629,1.486944e-06,130.8791,-9.730663e-07,1.124158e-06
-0.29428,0.1628,1.270193e-06,109.9467,-4.333052e-07,1.193974e-06
-0.29428,0.1627,1.366199e-06,94.63109,-1.103281e-07,1.361595e-06
-0.29428,0.1626,2.200663e-06,105.9091,-6.031896e-07,2.116274e-06
-0.29428,0.1625,1.391652e-06,111.4363,-5.085859e-07,1.295238e-06
-0.29428,0.1624,1.586543e-06,115.2933,-6.778053e-07,1.434478e-06
-0.29428,0.1623,2.389082e-06,76.76104,5.470868e-07,2.325464e-06
-0.29428,0.1622,2.182625e-06,85.70341,1.634862e-07,2.176366e-06
-0.29428,0.1621,1.665886e-06,86.77612,9.366497e-08,1.66312e-06
-0.29428,0.162,1.611644e-06,93.56482,-1.002028e-07,1.608492e-06
-0.29428,0.1619,2.211883e-06,72.98769,6.471499e-07,2.115078e-06
-0.29428,0.1618,1.489749e-06,96.06836,-1.574959e-07,1.481378e-06
-0.29428,0.1617,1.215415e-06,106.5097,-3.453679e-07,1.165196e-06
-0.29428,0.1616,1.849941e-06,108.7245,-5.938634e-07,1.751856e-06
-0.29428,0.1615,1.426583e-06,93.38474,-8.421018e-08,1.424085e-06
-0.29428,0.1614,1.350939e-06,91.76923,-4.170835e-08,1.350268e-06
-0.29428,0.1613,1.390317e-06,82.79348,1.744106e-07,1.379314e-06
-0.29428,0.1612,2.186028e-06,109.594,-7.33098e-07,2.059383e-06
-0.29428,0.1611,2.162486e-06,111.8952,-8.063837e-07,2.006348e-06
-0.29428,0.161,5.397889e-07,126.3043,-3.195181e-07,4.348978e-07
-0.29428,0.1609,1.213163e-06,90.131,-2.799555e-09,1.213029e-06
-0.29428,0.1608,1.684326e-06,112.877,-6.547551e-07,1.55173e-06
-0.29428,0.1607,1.984622e-06,103.338,-4.578195e-07,1.930933e-06
-0.29428,0.1606,1.494135e-06,95.15127,-1.341775e-07,1.488039e-06
-0.29428,0.1605,2.070598e-06,111.5063,-7.590819e-07,1.926407e-06
-0.29428,0.1604,2.003464e-06,104.7928,-5.115196e-07,1.936929e-06
-0.29428,0.1603,2.346457e-06,107.9464,-7.229726e-07,2.232195e-06
-0.29428,0.1602,1.73331e-06,97.23798,-2.183876e-07,1.71948e-06
-0.29428,0.1601,1.204507e-06,97.76341,-1.626927e-07,1.193443e-06
-0.29428,0.16,1.461077e-06,82.71305,1.85335e-07,1.449264e-06
-0.29428,0.1599,2.12489e-06,94.31974,-1.600272e-07,2.118805e-06
-0.29428,0.1598,1.195002e-06,120.1039,-5.993228e-07,1.033684e-06
-0.29428,0.1597,1.662595e-06,82.28466,2.231765e-07,1.647396e-06
-0.29428,0.1596,1.594355e-06,105.2385,-4.190504e-07,1.538274e-06
-0.29428,0.1595,1.314779e-06,85.33218,1.069922e-07,1.310298e-06
-0.29428,0.1594,1.747258e-06,72.15978,5.352292e-07,1.66312e-06
-0.29428,0.1593,8.337087e-07,54.58286,4.831328e-07,6.793979e-07
-0.29428,0.1592,1.706214e-06,92.53333,-7.542036e-08,1.704426e-06
-0.29428,0.1591,2.793068e-06,85.16432,2.354364e-07,2.783015e-06
-0.29428,0.159,2.385344e-06,84.66776,2.217125e-07,2.375029e-06
-0.29428,0.1589,1.315718e-06,57.61606,7.045771e-07,1.110965e-06
-0.29428,0.1588,1.104947e-06,82.5076,1.44029e-07,1.095375e-06
-0.29428,0.1587,1.248506e-06,81.53117,1.83871e-07,1.234883e-06
-0.29428,0.1586,1.819984e-06,60.72566,8.899178e-07,1.587437e-06
-0.29428,0.1585,1.313019e-06,93.52112,-8.061155e-08,1.310426e-06
-0.29428,0.1584,1.615405e-06,100.4217,-2.922043e-07,1.588638e-06
-0.29428,0.1583,1.743391e-06,86.4981,1.064557e-07,1.739999e-06
-0.29428,0.1582,1.642562e-06,102.915,-3.670826e-07,1.600898e-06
-0.29428,0.1581,2.185061e-06,59.81513,1.098576e-06,1.888699e-06
-0.29428,0.158,2.555636e-06,77.04517,5.729366e-07,2.490548e-06
-0.29428,0.1579,1.862654e-06,100.9235,-3.529619e-07,1.828869e-06
-0.29428,0.1578,1.772012e-06,94.64857,-1.436378e-07,1.766117e-06
-0.29428,0.1577,2.066865e-06,97.37087,-2.651531e-07,2.049654e-06
-0.29428,0.1576,1.811496e-06,80.96379,2.844706e-07,1.788899e-06
-0.29428,0.1575,1.765446e-06,100.5948,-3.245808e-07,1.735338e-06
-0.29428,0.1574,1.431478e-06,120.3417,-7.231067e-07,1.235414e-06
-0.29428,0.1573,7.302369e-07,95.38119,-6.849132e-08,7.269624e-07
-0.29428,0.1572,1.543873e-06,89.34706,1.758523e-08,1.543734e-06
-0.29428,0.1571,1.521913e-06,70.5874,5.057808e-07,1.435277e-06
-0.29428,0.157,1.120442e-06,100.5389,-2.049263e-07,1.101505e-06
-0.29428,0.1569,2.291064e-06,75.67622,5.668066e-07,2.219801e-06
-0.29428,0.1568,1.58276e-06,107.6321,-4.794057e-07,1.508295e-06
-0.29428,0.1567,1.754555e-06,81.01712,2.739429e-07,1.732936e-06
-0.29428,0.1566,1.855194e-06,104.9729,-4.792716e-07,1.792229e-06
-0.29428,0.1565,2.347899e-06,95.3366,-2.183876e-07,2.337589e-06
-0.29428,0.1564,2.229178e-06,69.34738,7.86256e-07,2.085898e-06
-0.29428,0.1563,1.544779e-06,88.56734,3.863498e-08,1.54427e-06
-0.29428,0.1562,1.094525e-06,70.98167,3.566835e-07,1.034751e-06
-0.29428,0.1561,1.171359e-06,96.01503,-1.227166e-07,1.164793e-06
-0.29428,0.156,1.929044e-06,98.0483,-2.700816e-07,1.910017e-06
-0.29428,0.1559,1.457551e-06,92.58404,-6.569176e-08,1.456065e-06
-0.29428,0.1558,1.28532e-06,93.56045,-7.981248e-08,1.282716e-06
-0.29428,0.1557,2.249266e-06,105.5664,-6.035864e-07,2.166638e-06
-0.29428,0.1556,1.674178e-06,91.2272,-3.58466e-08,1.673776e-06
-0.29428,0.1555,1.420335e-06,98.22577,-2.03194e-07,1.405695e-06
-0.29428,0.1554,1.357505e-06,107.4214,-4.063881e-07,1.295104e-06
-0.29428,0.1553,1.22046e-06,95.85242,-1.244489e-07,1.213962e-06
-0.29428,0.1552,1.527579e-06,95.05336,-1.345742e-07,1.521483e-06
-0.29428,0.1551,1.176534e-06,107.445,-3.526937e-07,1.122426e-06
-0.29428,0.155,1.268651e-06,118.0347,-5.962606e-07,1.11976e-06
-0.29428,0.1549,1.682482e-06,94.10511,-1.204535e-07,1.67804e-06
-0.29428,0.1548,1.286868e-06,75.92056,3.129802e-07,1.24807e-06
-0.29428,0.1547,1.565476e-06,77.08408,3.498885e-07,1.525746e-06
-0.29428,0.1546,1.772917e-06,95.34272,-1.650899e-07,1.765184e-06
-0.29428,0.1545,1.846734e-06,92.98258,-9.606778e-08,1.844197e-06
-0.29428,0.1544,1.449342e-06,119.3119,-7.095169e-07,1.263795e-06
-0.29428,0.1543,1.187531e-06,114.0641,-4.842057e-07,1.084182e-06
-0.29428,0.1542,1.390133e-06,79.43396,2.54888e-07,1.366524e-06
-0.29428,0.1541,1.377448e-06,80.59048,2.25177e-07,1.358795e-06
-0.29428,0.154,1.545052e-06,87.19226,7.56774e-08,1.543069e-06
-0.29428,0.1539,1.21746e-06,90.06281,-1.335516e-09,1.217426e-06
-0.29428,0.1538,2.446023e-06,76.81918,5.577486e-07,2.381561e-06
-0.29428,0.1537,2.079304e-06,96.53859,-2.36772e-07,2.065641e-06
-0.29428,0.1536,1.093279e-06,115.3981,-4.68878e-07,9.874496e-07
-0.29428,0.1535,1.445945e-06,78.82549,2.80207e-07,1.418486e-06
-0.29428,0.1534,1.666909e-06,96.40745,-1.860056e-07,1.656459e-06
-0.29428,0.1533,1.988908e-06,106.2867,-5.577541e-07,1.909084e-06
-0.29428,0.1532,2.237219e-06,95.55036,-2.163872e-07,2.226596e-06
-0.29428,0.1531,2.219812e-06,105.2932,-5.854647e-07,2.14119e-06
-0.29428,0.153,2.159027e-06,105.0564,-5.608163e-07,2.08483e-06
-0.29428,0.1529,1.846142e-06,97.87007,-2.527646e-07,1.828741e-06
-0.29428,0.1528,1.196013e-06,76.60861,2.770051e-07,1.163464e-06
-0.29428,0.1527,1.448856e-06,74.53325,3.864001e-07,1.396369e-06
-0.29428,0.1526,2.820158e-06,89.94636,2.659857e-09,2.820057e-06
-0.29428,0.1525,2.141838e-06,89.90046,3.727152e-09,2.141721e-06
-0.29428,0.1524,1.375174e-06,61.25359,6.612762e-07,1.205569e-06
-0.29428,0.1523,2.325927e-06,110.4288,-8.118432e-07,2.179563e-06
-0.29428,0.1522,2.19147e-06,90.78451,-2.998486e-08,2.191158e-06
-0.29428,0.1521,2.054756e-06,108.3507,-6.468929e-07,1.950256e-06
-0.29428,0.152,1.910861e-06,89.85238,4.928559e-09,1.910816e-06
-0.29428,0.1519,9.187124e-07,69.00075,3.292355e-07,8.576754e-07
-0.29428,0.1518,1.557849e-06,116.1954,-6.876625e-07,1.397833e-06
-0.29428,0.1517,1.837586e-06,84.90554,1.63218e-07,1.830339e-06
-0.29428,0.1516,1.307593e-06,71.92286,4.057176e-07,1.243008e-06
-0.29428,0.1515,1.624016e-06,89.57174,1.212023e-08,1.623949e-06
-0.29428,0.1514,1.762965e-06,105.0078,-4.564896e-07,1.702828e-06
-0.29428,0.1513,1.163184e-06,99.10264,-1.840107e-07,1.148404e-06
-0.29428,0.1512,6.03564e-07,158.0348,-5.596205e-07,2.257078e-07
-0.29428,0.1511,9.768772e-07,129.0721,-6.157122e-07,7.584113e-07
-0.29428,0.151,1.002173e-06,64.73201,4.277005e-07,9.061731e-07
-0.29428,0.1509,1.938678e-06,74.60756,5.145762e-07,1.869114e-06
-0.29428,0.1508,1.520806e-06,107.1067,-4.472974e-07,1.453528e-06
-0.29428,0.1507,1.775532e-06,81.67193,2.571512e-07,1.756791e-06
-0.29428,0.1506,1.347921e-06,85.79346,9.886175e-08,1.344272e-06
-0.29428,0.1505,2.590494e-06,67.06921,1.009304e-06,2.38569e-06
-0.29428,0.1504,1.351553e-06,97.57457,-1.781489e-07,1.339741e-06
-0.29428,0.1503,1.708365e-06,51.19888,1.070458e-06,1.331347e-06
-0.29428,0.1502,1.375503e-06,88.03493,4.716217e-08,1.374648e-06
-0.29428,0.1501,1.214347e-06,90.82342,-1.745671e-08,1.214096e-06
-0.29428,0.15,1.450007e-06,98.41723,-2.122577e-07,1.434344e-06
-0.294566,0.2,1.522142e-06,62.09111,7.124394e-07,1.345071e-06
-0.294566,0.1999,2.658342e-06,85.96744,1.869332e-07,2.651637e-06
-0.294566,0.1998,1.226115e-06,64.70579,5.237683e-07,1.108434e-06
-0.294566,0.1997,1.263789e-06,92.33225,-5.143135e-08,1.262594e-06
-0.294566,0.1996,1.56627e-06,50.26789,1.001173e-06,1.204501e-06
-0.294566,0.1995,1.035757e-06,92.52284,-4.556961e-08,1.034751e-06
-0.294566,0.1994,1.497672e-06,110.5376,-5.253721e-07,1.402365e-06
-0.294566,0.1993,7.658712e-07,47.44593,5.179066e-07,5.641411e-07
-0.294566,0.1992,1.459484e-06,78.34999,2.9473e-07,1.429416e-06
-0.294566,0.1991,1.925703e-06,78.34737,3.889314e-07,1.8859e-06
-0.294566,0.199,1.453639e-06,93.96436,-1.004654e-07,1.450069e-06
-0.294566,0.1989,1.436373e-06,89.51579,1.212023e-08,1.436211e-06
-0.294566,0.1988,5.671028e-07,72.63799,1.692138e-07,5.41225e-07
-0.294566,0.1987,1.898467e-06,88.0699,6.395392e-08,1.897361e-06
-0.294566,0.1986,1.327112e-06,136.5901,-9.640082e-07,9.119007e-07
-0.294566,0.1985,4.847198e-07,75.13025,1.243092e-07,4.683416e-07
-0.294566,0.1984,1.586822e-06,113.2765,-6.27039e-07,1.457663e-06
-0.294566,0.1983,1.585403e-06,123.2228,-8.686054e-07,1.326285e-06
-0.294566,0.1982,1.1736e-06,104.1432,-2.867393e-07,1.138016e-06
-0.294566,0.1981,1.638036e-06,86.14666,1.100543e-07,1.634208e-06
-0.294566,0.198,1.439569e-06,89.76233,5.995854e-09,1.439541e-06
-0.294566,0.1979,1.203535e-06,102.9753,-2.702157e-07,1.172656e-06
-0.294566,0.1978,1.790877e-06,111.4739,-6.555542e-07,1.66645e-06
-0.294566,0.1977,1.186123e-06,124.2998,-6.68345e-07,9.797215e-07
-0.294566,0.1976,1.850293e-06,102.4341,-3.983974e-07,1.806752e-06
-0.294566,0.1975,1.325318e-06,94.04741,-9.353645e-08,1.321887e-06
-0.294566,0.1974,1.186983e-06,108.2607,-3.718826e-07,1.127086e-06
-0.294566,0.1973,1.411372e-06,78.18476,2.889968e-07,1.381449e-06
-0.294566,0.1972,1.497181e-06,86.52958,9.060278e-08,1.494303e-06
-0.294566,0.1971,2.26047e-06,113.1585,-8.889902e-07,2.078298e-06
-0.294566,0.197,1.910118e-06,92.6591,-8.860789e-08,1.908017e-06
-0.294566,0.1969,1.895992e-06,108.3516,-5.969256e-07,1.799561e-06
-0.294566,0.1968,1.35993e-06,114.5038,-5.640126e-07,1.237414e-06
-0.294566,0.1967,1.695737e-06,113.9758,-6.88998e-07,1.549333e-06
-0.294566,0.1966,1.16875e-06,82.51809,1.521594e-07,1.158669e-06
-0.294566,0.1965,7.413569e-07,88.46505,1.984834e-08,7.409546e-07
-0.294566,0.1964,9.371135e-07,113.5789,-3.748107e-07,8.587371e-07
-0.294566,0.1963,1.683617e-06,99.8063,-2.867393e-07,1.65899e-06
-0.294566,0.1962,1.840023e-06,85.94733,1.300424e-07,1.835402e-06
-0.294566,0.1961,9.623542e-07,62.86396,4.388932e-07,8.563399e-07
-0.294566,0.196,1.328526e-06,104.6406,-3.357734e-07,1.285381e-06
-0.294566,0.1959,1.804422e-06,89.66616,1.052208e-08,1.804355e-06
-0.294566,0.1958,1.507429e-06,93.00443,-7.90134e-08,1.505227e-06
-0.294566,0.1957,1.868845e-06,118.2209,-8.836593e-07,1.646596e-06
-0.294566,0.1956,1.908458e-06,118.6991,-9.164381e-07,1.674044e-06
-0.294566,0.1955,1.513084e-06,90.24728,-6.532296e-09,1.512955e-06
-0.294566,0.1954,1.73141e-06,119.7202,-8.58346e-07,1.503629e-06
-0.294566,0.1953,1.137368e-06,62.56059,5.240365e-07,1.009304e-06
-0.294566,0.1952,9.161643e-07,131.734,-6.098505e-07,6.836615e-07
-0.294566,0.1951,1.481512e-06,83.65374,1.637488e-07,1.47232e-06
-0.294566,0.195,8.926168e-07,89.55513,6.923452e-09,8.924491e-07
-0.294566,0.1949,1.348011e-06,88.5787,3.34382e-08,1.347469e-06
-0.294566,0.1948,1.510787e-06,59.92485,7.570758e-07,1.307364e-06
-0.294566,0.1947,1.54137e-06,114.9077,-6.49156e-07,1.397967e-06
-0.294566,0.1946,9.359288e-07,128.1664,-5.78273e-07,7.357578e-07
-0.294566,0.1945,1.62087e-06,83.77177,1.758746e-07,1.611286e-06
-0.294566,0.1944,1.328973e-06,125.8507,-7.782652e-07,1.077124e-06
-0.294566,0.1943,1.703437e-06,96.4669,-1.918729e-07,1.692568e-06
-0.294566,0.1942,1.679074e-06,109.4449,-5.5895e-07,1.583173e-06
-0.294566,0.1941,1.156115e-06,71.32876,3.701448e-07,1.095246e-06
-0.294566,0.194,1.624787e-06,90.31897,-9.063631e-09,1.624614e-06
-0.294566,0.1939,1.06791e-06,109.6346,-3.588236e-07,1.005705e-06
-0.294566,0.1938,1.13397e-06,100.1918,-2.006627e-07,1.116028e-06
-0.294566,0.1937,1.182178e-06,154.697,-1.068731e-06,5.052499e-07
-0.294566,0.1936,1.106048e-06,84.64328,1.032594e-07,1.101108e-06
-0.294566,0.1935,1.145336e-06,98.09201,-1.612231e-07,1.133881e-06
-0.294566,0.1934,7.391441e-07,95.47211,-7.048621e-08,7.356237e-07
-0.294566,0.1933,1.904083e-06,89.4747,1.745112e-08,1.903887e-06
-0.294566,0.1932,1.717451e-06,96.08759,-1.821443e-07,1.707622e-06
-0.294566,0.1931,1.161519e-06,96.58055,-1.331102e-07,1.153735e-06
-0.294566,0.193,2.050509e-06,92.56655,-9.180419e-08,2.048319e-06
-0.294566,0.1929,1.404874e-06,80.92445,2.215784e-07,1.387177e-06
-0.294566,0.1928,1.05394e-06,115.9751,-4.615522e-07,9.47345e-07
-0.294566,0.1927,9.756982e-07,77.85779,2.051889e-07,9.537432e-07
-0.294566,0.1926,1.376856e-06,89.00884,2.38493e-08,1.376649e-06
-0.294566,0.1925,1.295741e-06,82.75851,1.633521e-07,1.285381e-06
-0.294566,0.1924,2.137212e-06,62.06576,1.001173e-06,1.888163e-06
-0.294566,0.1923,1.31987e-06,102.8389,-2.93266e-07,1.286845e-06
-0.294566,0.1922,1.490553e-06,84.16156,1.516286e-07,1.482708e-06
-0.294566,0.1921,1.895807e-06,63.97064,8.319597e-07,1.703493e-06
-0.294566,0.192,9.831413e-07,73.29181,2.826042e-07,9.414833e-07
-0.294566,0.1919,1.540677e-06,98.01333,-2.14789e-07,1.525484e-06
-0.294566,0.1918,1.672804e-06,73.73681,4.684757e-07,1.605827e-06
-0.294566,0.1917,1.664606e-06,81.17185,2.554189e-07,1.64473e-06
-0.294566,0.1916,1.750001e-06,131.2655,-1.154143e-06,1.31536e-06
-0.294566,0.1915,1.049514e-06,84.93876,9.259767e-08,1.045413e-06
-0.294566,0.1914,1.429673e-06,95.41704,-1.349765e-07,1.423152e-06
-0.294566,0.1913,1.358438e-06,106.271,-3.806725e-07,1.304302e-06
-0.294566,0.1912,6.630476e-07,117.2759,-3.037936e-07,5.891919e-07
-0.294566,0.1911,9.215846e-07,35.21605,7.528122e-07,5.313623e-07
-0.294566,0.191,1.46809e-06,85.42485,1.171175e-07,1.46339e-06
-0.294566,0.1909,1.802058e-06,97.69609,-2.413038e-07,1.785703e-06
-0.294566,0.1908,1.320049e-06,101.796,-2.69819e-07,1.292042e-06
-0.294566,0.1907,8.17079e-07,46.2352,5.650743e-07,5.899909e-07
-0.294566,0.1906,1.605642e-06,54.43948,9.337551e-07,1.306163e-06
-0.294566,0.1905,1.239711e-06,65.08259,5.223043e-07,1.124292e-06
-0.294566,0.1904,7.783826e-07,56.52358,4.293043e-07,6.491504e-07
-0.294566,0.1903,8.311104e-07,67.15183,3.227088e-07,7.658712e-07
-0.294566,0.1902,1.347664e-06,73.30842,3.870651e-07,1.290841e-06
-0.294566,0.1901,9.172316e-07,106.0315,-2.532955e-07,8.815247e-07
-0.294566,0.19,1.559659e-06,82.09407,2.145152e-07,1.544801e-06
-0.294566,0.1899,1.455148e-06,112.8053,-5.640126e-07,1.341339e-06
-0.294566,0.1898,1.112306e-06,91.26305,-2.451986e-08,1.1123e-06
-0.294566,0.1897,1.159982e-06,79.28885,2.155825e-07,1.139748e-06
-0.294566,0.1896,1.760741e-06,104.6992,-4.46761e-07,1.70309e-06
-0.294566,0.1895,7.808972e-07,76.46086,1.828037e-07,7.590763e-07
-0.294566,0.1894,1.900691e-06,99.63332,-3.180485e-07,1.873774e-06
-0.294566,0.1893,1.781964e-06,74.91518,4.636757e-07,1.720413e-06
-0.294566,0.1892,1.808736e-06,97.4583,-2.347771e-07,1.793297e-06
-0.294566,0.1891,1.031124e-06,140.3238,-7.93593e-07,6.583426e-07
-0.294566,0.189,2.450907e-06,120.4467,-1.241946e-06,2.112943e-06
-0.294566,0.1889,1.374956e-06,86.87316,7.501244e-08,1.372788e-06
-0.294566,0.1888,1.50535e-06,90.73686,-1.932308e-08,1.505227e-06
-0.294566,0.1887,1.554926e-06,124.2125,-8.741989e-07,1.285778e-06
-0.294566,0.1886,1.419704e-06,97.24148,-1.78948e-07,1.40836e-06
-0.294566,0.1885,1.39752e-06,75.14248,3.582816e-07,1.350665e-06
-0.294566,0.1884,1.681124e-06,83.11694,2.014562e-07,1.668982e-06
-0.294566,0.1883,1.735802e-06,96.15916,-1.862738e-07,1.72561e-06
-0.294566,0.1882,1.949334e-06,119.6721,-9.649414e-07,1.69363e-06
-0.294566,0.1881,1.85796e-06,101.7348,-3.778785e-07,1.819012e-06
-0.294566,0.188,2.011757e-06,93.05689,-1.072604e-07,2.008879e-06
-0.294566,0.1879,2.011863e-06,92.65385,-9.31397e-08,2.009684e-06
-0.294566,0.1878,9.135324e-07,77.86478,1.919958e-07,8.929856e-07
-0.294566,0.1877,1.394759e-06,71.45115,4.436932e-07,1.322289e-06
-0.294566,0.1876,2.005498e-06,103.2822,-4.607532e-07,1.95172e-06
-0.294566,0.1875,2.449862e-06,108.0085,-7.573496e-07,2.329861e-06
-0.294566,0.1874,1.138865e-06,99.29848,-1.840107e-07,1.123756e-06
-0.294566,0.1873,1.297278e-06,78.71533,2.538207e-07,1.272054e-06
-0.294566,0.1872,1.409076e-06,76.09104,3.386959e-07,1.367725e-06
-0.294566,0.1871,1.285638e-06,98.00196,-1.78948e-07,1.272987e-06
-0.294566,0.187,1.296484e-06,128.5336,-8.075796e-07,1.014098e-06
-0.294566,0.1869,1.029666e-06,157.6991,-9.525474e-07,3.906637e-07
-0.294566,0.1868,7.65128e-07,91.63635,-2.185441e-08,7.646698e-07
-0.294566,0.1867,6.780233e-07,107.841,-2.077259e-07,6.454177e-07
-0.294566,0.1866,6.648525e-07,93.7694,-4.370883e-08,6.632767e-07
-0.294566,0.1865,8.835308e-07,125.0324,-5.071219e-07,7.233638e-07
-0.294566,0.1864,1.884302e-06,146.7945,-1.576518e-06,1.031823e-06
-0.294566,0.1863,6.076656e-07,-177.3704,-6.069168e-07,-2.785027e-08
-0.294566,0.1862,9.583756e-07,-178.3986,-9.578783e-07,-2.678297e-08
-0.294566,0.1861,6.816331e-07,113.738,-2.743452e-07,6.238371e-07
-0.294566,0.186,1.08483e-06,145.9806,-8.991155e-07,6.069112e-07
-0.294566,0.1859,1.843398e-06,140.5274,-1.422889e-06,1.171723e-06
-0.294566,0.1858,2.479422e-07,2.556067,2.475623e-07,1.105852e-08
-0.294566,0.1857,2.500388e-06,118.5234,-1.193979e-06,2.196885e-06
-0.294566,0.1856,1.173047e-06,112.7485,-4.535559e-07,1.081651e-06
-0.294566,0.1855,9.728763e-07,128.2031,-6.015915e-07,7.644072e-07
-0.294566,0.1854,1.312086e-06,110.7282,-4.643518e-07,1.227021e-06
-0.294566,0.1853,1.564253e-06,95.27715,-1.439061e-07,1.557458e-06
-0.294566,0.1852,4.112385e-07,73.62753,1.159161e-07,3.94525e-07
-0.294566,0.1851,1.035969e-06,101.6054,-2.083908e-07,1.014634e-06
-0.294566,0.185,1.840654e-06,76.90486,4.170443e-07,1.792766e-06
-0.294566,0.1849,1.647625e-06,92.40656,-6.915628e-08,1.646066e-06
-0.294566,0.1848,1.376453e-06,86.8819,7.487833e-08,1.374386e-06
-0.294566,0.1847,1.754662e-06,73.2822,5.04719e-07,1.680443e-06
-0.294566,0.1846,1.942902e-06,100.4077,-3.509614e-07,1.91095e-06
-0.294566,0.1845,1.391809e-06,107.9381,-4.286393e-07,1.32415e-06
-0.294566,0.1844,1.493157e-06,108.5497,-4.75008e-07,1.415558e-06
-0.294566,0.1843,1.153243e-06,141.879,-9.07246e-07,7.119085e-07
-0.294566,0.1842,1.555133e-06,116.9088,-7.037837e-07,1.386774e-06
-0.294566,0.1841,3.15098e-07,137.883,-2.337098e-07,2.113189e-07
-0.294566,0.184,5.329828e-07,88.74132,1.172348e-08,5.328319e-07
-0.294566,0.1839,1.57929e-06,120.5524,-8.027851e-07,1.359997e-06
-0.294566,0.1838,1.225294e-06,87.17041,6.04894e-08,1.22369e-06
-0.294566,0.1837,1.018753e-06,104.506,-2.551618e-07,9.862538e-07
-0.294566,0.1836,1.261912e-06,89.11725,1.94516e-08,1.26166e-06
-0.294566,0.1835,1.75446e-06,72.13968,5.380287e-07,1.669781e-06
-0.294566,0.1834,1.032605e-06,121.1267,-5.337707e-07,8.839219e-07
-0.294566,0.1833,1.801036e-06,110.2167,-6.22373e-07,1.690031e-06
-0.294566,0.1832,9.154938e-07,98.29309,-1.320429e-07,9.057763e-07
-0.294566,0.1831,2.135798e-06,99.46546,-3.512296e-07,2.106679e-06
-0.294566,0.183,1.308007e-06,58.08467,6.913896e-07,1.110166e-06
-0.294566,0.1829,1.396475e-06,73.76479,3.903955e-07,1.340674e-06
-0.294566,0.1828,1.519577e-06,100.545,-2.78078e-07,1.493901e-06
-0.294566,0.1827,8.631683e-07,48.81139,5.684047e-07,6.495527e-07
-0.294566,0.1826,1.600278e-06,97.04041,-1.961365e-07,1.588102e-06
-0.294566,0.1825,1.833882e-06,105.2971,-4.838034e-07,1.768782e-06
-0.294566,0.1824,1.667942e-06,94.05003,-1.17788e-07,1.663651e-06
-0.294566,0.1823,1.602631e-06,80.02321,2.776701e-07,1.578379e-06
-0.294566,0.1822,1.397123e-06,83.01553,1.698788e-07,1.386646e-06
