"Tank pressure, bar","Condensed,mbar","liquid, cc","Freq. fit, Hz","Freq. max, Hz",Q
0.48516,92.03245,5.66575,874742.6567,874775,1243.79449
0.48515,92.04907,5.66677,874740.1457,874712.5,1247.64815
0.48512,92.07194,5.66818,874741.8513,874750,1241.8142
0.48512,92.07162,5.66816,874742.1518,874800,1239.41737
0.48512,92.0721,5.66819,874743.458,874812.5,1241.24719
0.48508,92.11144,5.67061,874740.703,874800,1243.55053
0.48508,92.11128,5.6706,874743.1342,874750,1242.17634
0.48504,92.1503,5.673,874742.9686,874762.5,1242.76312
0.48505,92.14901,5.67292,874741.4814,874737.5,1246.1698
0.485,92.19155,5.67554,874741.1746,874787.5,1245.77039
0.48504,92.15941,5.67356,874742.391,874800,1244.3595
0.48504,92.15301,5.67317,874739.7232,874737.5,1242.81478
0.485,92.19347,5.67566,874740.2323,874775,1248.87005
0.485,92.19347,5.67566,874741.7943,874750,1243.58928
0.48498,92.21219,5.67681,874744.2223,874762.5,1243.61233
0.48496,92.23505,5.67822,874742.5796,874825,1246.31369
0.48488,92.31389,5.68307,874739.1181,874762.5,1243.69737
0.48488,92.31309,5.68302,874741.5501,874775,1244.36334
0.48487,92.32748,5.68391,874743.4733,874837.5,1241.22916
0.48484,92.35322,5.6855,874741.3482,874787.5,1239.78359
0.48484,92.35577,5.68565,874742.2746,874762.5,1235.61566
0.4848,92.3948,5.68805,874743.9422,874762.5,1242.94406
0.4848,92.39336,5.68797,874740.8717,874812.5,1241.28542
0.48476,92.4335,5.69044,874743.8602,874787.5,1245.27657
0.48476,92.43301,5.69041,874743.5743,874825,1246.40293
0.48476,92.43237,5.69037,874740.5531,874800,1235.66977
0.48472,92.47267,5.69285,874741.2565,874812.5,1249.77748
0.48472,92.47267,5.69285,874742.9686,874787.5,1242.27705
0.48469,92.50737,5.69499,874742.6689,874775,1243.14444
0.48468,92.51312,5.69534,874741.0535,874787.5,1247.02192
0.48468,92.51345,5.69536,874743.1889,874737.5,1246.128
0.48464,92.55279,5.69778,874743.1848,874775,1245.08839
0.48464,92.5539,5.69785,874742.1803,874762.5,1244.18584
0.48464,92.55342,5.69782,874743.0339,874750,1243.47964
0.4846,92.59516,5.70039,874741.8609,874762.5,1245.37106
0.4846,92.595,5.70038,874741.5221,874725,1249.36502
0.4846,92.59484,5.70037,874744.2006,874750,1242.96189
0.48456,92.63594,5.7029,874741.8096,874725,1244.47412
0.48456,92.63417,5.70279,874742.1858,874737.5,1247.25831
0.48454,92.65785,5.70425,874742.0743,874725,1239.01417
0.48452,92.67527,5.70532,874741.6735,874687.5,1243.39717
0.48452,92.67431,5.70526,874741.7579,874737.5,1237.33161
0.48452,92.67495,5.7053,874739.8653,874725,1240.57
0.48448,92.71237,5.70761,874743.136,874737.5,1247.01511
0.48448,92.71461,5.70774,874740.5185,874712.5,1253.3372
0.48448,92.71285,5.70763,874738.4325,874800,1244.109
0.48446,92.7386,5.70922,874740.5154,874737.5,1243.15041
0.48444,92.75347,5.71014,874742.1979,874762.5,1244.7174
0.48444,92.75315,5.71012,874741.4238,874737.5,1245.59694
0.4844,92.79296,5.71257,874741.732,874775,1243.83621
0.4844,92.79296,5.71257,874742.5373,874775,1246.00778
0.4844,92.79392,5.71263,874744.0015,874700,1241.33879
0.48436,92.83375,5.71508,874742.1912,874725,1248.66314
0.48436,92.8347,5.71514,874742.9122,874800,1249.68465
0.48434,92.85101,5.71614,874738.7496,874725,1240.27765
0.48436,92.83375,5.71508,874741.247,874787.5,1242.77037
0.48432,92.87244,5.71746,874740.7725,874712.5,1250.39079
0.48435,92.84062,5.7155,874741.6542,874725,1236.36291
0.48432,92.87164,5.71741,874741.02,874762.5,1246.69821
0.48428,92.91226,5.71991,874743.1787,874800,1246.01
0.48428,92.9121,5.7199,874741.4215,874775,1241.48863
0.48428,92.9137,5.72,874742.5843,874762.5,1243.50189
0.48425,92.9484,5.72214,874743.055,874737.5,1241.74869
0.48425,92.94936,5.7222,874740.7119,874787.5,1236.9907
0.48424,92.95575,5.72259,874741.9774,874837.5,1238.97725
0.48425,92.94312,5.72181,874741.8726,874737.5,1239.2008
0.4842,92.99445,5.72497,874740.762,874812.5,1243.81769
0.4842,92.99414,5.72495,874741.4191,874750,1245.37312
0.4842,92.99445,5.72497,874741.5835,874750,1239.41974
0.4842,92.99414,5.72495,874743.3956,874750,1246.13388
0.48417,93.02515,5.72686,874742.1757,874750,1245.83845
0.48419,93.00021,5.72533,874740.3245,874800,1245.05928
0.48416,93.03411,5.72741,874740.6846,874762.5,1242.9757
0.48416,93.03555,5.7275,874742.754,874762.5,1243.47929
0.48412,93.07376,5.72985,874740.9228,874762.5,1246.08182
0.48412,93.07425,5.72988,874740.3972,874762.5,1238.92931
0.48412,93.07553,5.72996,874740.9292,874750,1238.70686
0.48408,93.1147,5.73237,874741.0809,874750,1239.81338
0.48408,93.11486,5.73238,874742.2659,874775,1244.4295
0.48408,93.11534,5.73241,874740.7532,874737.5,1241.58598
0.48408,93.11519,5.7324,874740.7754,874775,1238.41862
0.48404,93.15596,5.73491,874742.0636,874800,1241.6033
0.48404,93.15453,5.73483,874740.003,874762.5,1241.93525
0.48404,93.1542,5.73481,874739.6085,874775,1243.79824
0.484,93.19577,5.73736,874738.1497,874750,1239.88786
0.484,93.19514,5.73733,874738.1894,874725,1243.40842
0.484,93.19497,5.73732,874740.3142,874737.5,1244.95499
0.48396,93.23448,5.73975,874741.655,874737.5,1239.16498
0.48396,93.23575,5.73983,874740.8558,874712.5,1248.10611
0.48396,93.23575,5.73983,874743.6957,874775,1243.01356
0.48392,93.27461,5.74222,874741.716,874800,1245.12979
0.48392,93.27492,5.74224,874741.801,874800,1249.85405
0.48387,93.32002,5.74501,874741.4934,874775,1239.14401
0.48384,93.35649,5.74726,874740.4568,874775,1246.82321
0.48384,93.35729,5.74731,874740.8719,874700,1245.95477
0.48381,93.38047,5.74874,874741.1402,874700,1250.23761
0.4838,93.3971,5.74976,874742.297,874775,1242.98031
0.48376,93.43676,5.7522,874741.4976,874775,1238.8014
0.48376,93.43724,5.75223,874740.7206,874787.5,1241.79025
0.48376,93.43691,5.75221,874741.6416,874725,1234.00316
0.48372,93.47465,5.75453,874742.0023,874737.5,1241.66898
0.48372,93.47737,5.7547,874740.3743,874775,1241.97297
0.48372,93.47865,5.75478,874738.9879,874737.5,1243.59474
0.48368,93.51735,5.75716,874739.4189,874762.5,1242.2001
0.48368,93.51735,5.75716,874740.4205,874787.5,1239.21275
0.48368,93.51751,5.75717,874740.0333,874737.5,1243.78022
0.48364,93.55861,5.7597,874738.1993,874750,1239.6821
0.48364,93.55781,5.75965,874740.1243,874737.5,1247.71481
0.4836,93.59715,5.76207,874741.0373,874750,1234.83649
0.4836,93.59586,5.762,874740.7796,874762.5,1239.93667
0.4836,93.59762,5.7621,874739.8875,874825,1246.51701
0.48356,93.6376,5.76456,874739.8219,874750,1239.33812
0.48355,93.6464,5.76511,874740.3164,874762.5,1243.1139
0.48356,93.63729,5.76455,874739.3412,874787.5,1244.44107
0.48352,93.67742,5.76702,874741.8345,874750,1239.15573
0.48352,93.67757,5.76703,874742.2213,874825,1242.16332
0.48348,93.715,5.76933,874740.9034,874800,1243.75858
0.48348,93.71724,5.76947,874740.7833,874725,1238.61341
0.48348,93.71676,5.76944,874741.6611,874762.5,1244.1519
0.48348,93.7174,5.76948,874739.0656,874775,1242.9864
0.48345,93.74586,5.77123,874740.9687,874737.5,1244.48691
0.48344,93.75594,5.77185,874741.1639,874750,1240.18104
0.4834,93.79175,5.77405,874740.598,874712.5,1250.32365
0.4834,93.79799,5.77444,874741.6938,874712.5,1248.45562
0.48341,93.78935,5.77391,874738.279,874762.5,1239.37026
0.4834,93.79719,5.77439,874738.5551,874725,1241.82421
0.4834,93.79895,5.7745,874736.1764,874812.5,1241.42755
0.48336,93.83781,5.77689,874737.9277,874700,1239.88129
0.48336,93.83749,5.77687,874737.66,874712.5,1246.78041
0.48336,93.83813,5.77691,874738.5066,874787.5,1246.04431
0.48331,93.87986,5.77948,874739.5015,874750,1236.15537
0.48332,93.87779,5.77935,874739.6452,874775,1242.29982
0.48332,93.87779,5.77935,874741.2482,874787.5,1241.5395
0.48329,93.90161,5.78082,874739.4069,874775,1251.95348
0.48328,93.91696,5.78176,874740.156,874800,1241.60442
0.48328,93.91808,5.78183,874737.9975,874750,1238.5439
0.48324,93.9571,5.78423,874738.1637,874775,1237.44641
0.48323,93.96094,5.78447,874736.4494,874800,1240.75662
0.4832,93.999,5.78681,874739.6747,874837.5,1237.21941
0.4832,93.99851,5.78678,874741.2468,874787.5,1245.72845
0.4832,93.99804,5.78675,874739.3067,874750,1241.86064
0.4832,93.99851,5.78678,874740.4561,874787.5,1243.62929
0.48318,94.01051,5.78752,874741.1549,874800,1242.5107
0.48319,94.00027,5.78689,874739.6426,874787.5,1238.64461
0.48316,94.03737,5.78918,874739.9765,874800,1247.96641
0.48316,94.03849,5.78924,874737.0342,874787.5,1237.92183
0.48313,94.06935,5.79114,874739.2976,874737.5,1248.38393
0.48312,94.07799,5.79168,874738.4905,874787.5,1237.06701
0.48312,94.07911,5.79175,874742.1011,874737.5,1246.79232
0.48312,94.07719,5.79163,874741.8786,874787.5,1241.59288
0.48309,94.10949,5.79362,874740.274,874687.5,1244.96966
0.48312,94.07655,5.79159,874741.4328,874787.5,1245.54219
0.48308,94.11796,5.79414,874741.7166,874737.5,1243.80249
0.48304,94.1581,5.79661,874740.4843,874762.5,1238.46002
0.48307,94.12884,5.79481,874740.831,874787.5,1250.02188
0.48304,94.15395,5.79635,874738.7856,874750,1234.36799
0.48303,94.16386,5.79696,874736.7102,874750,1243.56786
0.48303,94.16002,5.79673,874734.7185,874737.5,1250.27587
0.483,94.19856,5.7991,874731.9607,874787.5,1246.51997
0.48301,94.18209,5.79808,874734.5656,874775,1248.69168
0.483,94.19887,5.79912,874734.7558,874812.5,1240.69913
0.48299,94.20384,5.79942,874741.1842,874750,1242.6345
0.48296,94.23677,5.80145,874740.5209,874762.5,1237.52585
0.48299,94.20447,5.79946,874741.6229,874750,1240.26222
0.48296,94.23741,5.80149,874741.1103,874762.5,1247.10195
0.48292,94.27804,5.80399,874739.1037,874762.5,1248.05622
0.48292,94.27867,5.80403,874736.4233,874737.5,1240.81822
0.48292,94.27804,5.80399,874735.7513,874762.5,1243.32041
0.48292,94.27835,5.80401,874735.8332,874725,1240.26174
0.48292,94.27819,5.804,874735.7473,874762.5,1243.854
0.48289,94.30202,5.80547,874738.0304,874787.5,1244.66408
0.48281,94.38357,5.81049,874739.4989,874712.5,1240.74662
0.48287,94.32025,5.80659,874737.0949,874725,1242.13844
0.48285,94.34104,5.80787,874741.3212,874775,1241.49861
0.4828,94.3986,5.81141,874738.9639,874775,1248.83968
0.48276,94.43922,5.81391,874737.6649,874787.5,1239.93819
0.48276,94.4389,5.81389,874733.3936,874775,1237.41202
0.48276,94.43922,5.81391,874734.6443,874750,1245.00927
0.48276,94.43874,5.81388,874734.4758,874762.5,1243.75655
0.48275,94.44881,5.81451,874735.4361,874775,1248.10392
0.48272,94.47807,5.81631,874737.5883,874775,1248.15684
0.48268,94.51885,5.81882,874736.276,874787.5,1242.85795
0.48268,94.51614,5.81865,874738.8936,874762.5,1240.13631
0.48268,94.51901,5.81883,874739.6785,874737.5,1241.0852
0.48267,94.52397,5.81913,874739.2675,874775,1241.47071
0.48264,94.55851,5.82126,874736.7495,874725,1249.76965
0.48264,94.55835,5.82125,874736.2065,874762.5,1240.86847
0.4826,94.59801,5.82369,874735.2158,874712.5,1253.37771
0.4826,94.59833,5.82371,874734.2424,874750,1237.35348
0.4826,94.59849,5.82372,874735.8955,874762.5,1248.85996
0.48256,94.63879,5.8262,874737.7216,874737.5,1244.2182
0.48252,94.67829,5.82863,874738.7833,874787.5,1250.16511
0.48255,94.6407,5.82632,874737.5075,874775,1240.35154
0.48252,94.67892,5.82867,874737.2522,874762.5,1247.23697
0.48252,94.67909,5.82868,874739.0166,874725,1248.03834
0.48248,94.71777,5.83106,874735.6676,874737.5,1237.32095
0.48248,94.71874,5.83112,874735.4558,874750,1237.92719
0.48248,94.7189,5.83113,874738.5197,874800,1243.65608
0.48245,94.74513,5.83275,874738.3625,874725,1246.91935
0.48244,94.75807,5.83354,874739.2453,874737.5,1246.03791
0.48244,94.75951,5.83363,874739.1585,874762.5,1242.18261
0.48244,94.75807,5.83354,874737.314,874737.5,1243.85009
0.48239,94.79997,5.83612,874737.0553,874737.5,1243.79365
0.48236,94.83211,5.8381,874736.0478,874762.5,1239.93992
0.48236,94.83931,5.83855,874735.936,874750,1245.44991
0.48236,94.83771,5.83845,874738.7411,874800,1249.85438
0.48232,94.87752,5.8409,874735.688,874762.5,1251.22479
0.48231,94.8852,5.84137,874737.7139,874687.5,1240.40969
0.48232,94.87657,5.84084,874738.6525,874787.5,1244.16503
0.48232,94.87738,5.84089,874738.8259,874800,1246.74615
0.48228,94.91799,5.84339,874737.2353,874762.5,1244.00912
0.48228,94.91926,5.84347,874738.6185,874775,1246.2923
0.48224,94.95636,5.84575,874738.7228,874787.5,1244.18157
0.48224,94.95812,5.84586,874739.1725,874750,1242.77479
0.4822,94.99777,5.8483,874735.2427,874800,1246.79239
0.4822,94.99697,5.84825,874729.7906,874737.5,1243.37479
0.4822,94.99842,5.84834,874707.9429,874725,1235.38716
0.4822,94.99826,5.84833,874686.4202,874662.5,1246.23698
0.48216,95.03824,5.85079,874686.2274,874725,1240.59659
0.48216,95.03631,5.85067,874685.7727,874737.5,1242.54902
0.48212,95.07677,5.85316,874685.1901,874737.5,1243.8345
0.48211,95.08189,5.85348,874686.8041,874650,1247.42958
0.48212,95.07854,5.85327,874688.142,874762.5,1243.63398
0.48211,95.08109,5.85343,874688.4646,874700,1238.16016
0.48207,95.12107,5.85589,874685.7175,874687.5,1238.91832
0.48207,95.12027,5.85584,874685.5741,874775,1244.48509
0.48208,95.11979,5.85581,874686.6199,874787.5,1237.61402
0.48207,95.12027,5.85584,874685.5626,874712.5,1246.27602
0.48204,95.15961,5.85826,874688.5345,874650,1241.42312
0.48203,95.16664,5.8587,874686.9549,874700,1241.87391
0.48203,95.1652,5.85861,874687.2757,874700,1249.07433
0.48203,95.15992,5.85828,874686.9191,874725,1242.05372
0.482,95.19942,5.86071,874686.9473,874712.5,1250.25988
0.482,95.19942,5.86071,874687.6972,874650,1248.53597
0.48195,95.24052,5.86324,874687.1202,874675,1238.17163
0.48196,95.23956,5.86319,874690.3657,874750,1236.92697
0.48195,95.2474,5.86367,874688.4731,874725,1246.18622
0.48191,95.2813,5.86576,874686.8643,874687.5,1243.7284
0.48191,95.27986,5.86567,874686.2749,874675,1238.18848
0.48192,95.27906,5.86562,874686.5171,874700,1245.69994
0.48187,95.32175,5.86825,874687.6565,874700,1244.57063
0.48188,95.31935,5.8681,874687.0427,874725,1243.19441
0.48186,95.33535,5.86908,874687.7907,874712.5,1250.64177
0.48187,95.32127,5.86822,874686.1911,874750,1248.13778
0.48183,95.36045,5.87063,874686.9244,874737.5,1246.60548
0.48177,95.42921,5.87486,874687.0331,874762.5,1250.54762
0.48176,95.43929,5.87548,874686.7984,874712.5,1246.27966
0.48175,95.4404,5.87555,874687.2014,874687.5,1241.01393
0.48173,95.46104,5.87682,874686.8461,874725,1238.87662
0.48175,95.4412,5.8756,874686.7492,874700,1242.63793
0.48171,95.48086,5.87804,874684.8918,874750,1243.18602
0.48171,95.48022,5.878,874686.0518,874725,1243.61273
0.48171,95.48086,5.87804,874686.3145,874700,1241.34472
0.48168,95.5194,5.88041,874686.9017,874737.5,1239.39495
0.48168,95.51844,5.88035,874687.9831,874750,1246.84136
0.48168,95.5194,5.88041,874685.8213,874700,1240.64892
0.48164,95.55921,5.88286,874687.1877,874750,1242.21846
0.48167,95.51987,5.88044,874688.1395,874762.5,1242.6062
0.48163,95.56114,5.88298,874686.7967,874712.5,1249.10044
0.48159,95.60095,5.88543,874685.7081,874700,1251.40873
0.48159,95.60047,5.8854,874685.481,874700,1239.05421
0.48159,95.60047,5.8854,874685.8596,874675,1239.69752
0.48155,95.64077,5.88789,874686.7139,874762.5,1240.37531
0.48155,95.64092,5.88789,874684.8671,874700,1243.56046
0.48155,95.64141,5.88792,874687.5637,874675,1231.72848
0.48155,95.64157,5.88793,874686.0209,874687.5,1246.32193
0.48155,95.64109,5.8879,874687.9794,874700,1243.83168
0.48151,95.68139,5.89039,874685.717,874737.5,1239.46674
0.48152,95.67963,5.89028,874684.6665,874700,1234.00364
0.48147,95.72089,5.89282,874685.9769,874737.5,1251.66324
0.48147,95.7212,5.89284,874686.8205,874687.5,1244.29924
0.48145,95.74167,5.8941,874687.0768,874725,1246.03798
0.48146,95.73879,5.89392,874686.1155,874700,1242.24442
0.48143,95.76006,5.89523,874686.0528,874737.5,1241.66904
0.48143,95.7599,5.89522,874687.3395,874750,1245.23693
0.48143,95.76406,5.89548,874686.123,874650,1237.17553
0.48139,95.80067,5.89773,874686.7498,874687.5,1245.74548
0.48139,95.80131,5.89777,874686.5122,874650,1246.55861
0.48136,95.83826,5.90004,874688.4337,874700,1244.14301
0.48136,95.83954,5.90012,874685.8793,874750,1244.97987
0.48136,95.83841,5.90005,874686.76,874750,1246.71171
0.48131,95.88191,5.90273,874686.1721,874725,1247.71833
0.48131,95.87999,5.90261,874688.6288,874750,1248.35469
0.48131,95.87999,5.90261,874687.1178,874712.5,1249.14947
0.48129,95.90222,5.90398,874686.5699,874700,1245.8215
0.48127,95.92093,5.90513,874685.55,874675,1242.67265
0.48127,95.92109,5.90514,874685.6349,874712.5,1237.74019
0.48127,95.92141,5.90516,874687.1855,874675,1246.73971
0.48123,95.9633,5.90774,874687.9707,874700,1252.77214
0.48123,95.96235,5.90768,874686.9319,874737.5,1245.78043
0.48119,96.00169,5.9101,874685.7843,874725,1245.77667
0.4812,95.99976,5.90999,874685.982,874700,1243.10243
0.48115,96.0415,5.91255,874685.8494,874737.5,1248.87325
0.48119,96.0012,5.91007,874688.7469,874737.5,1243.73276
0.48115,96.04037,5.91249,874688.0278,874712.5,1244.46758
0.48115,96.0399,5.91246,874687.2902,874700,1247.37241
0.48115,96.04086,5.91252,874687.8871,874687.5,1244.83252
0.48111,96.08275,5.91509,874688.5696,874737.5,1249.30201
0.48111,96.081,5.91499,874688.112,874737.5,1244.11546
0.48111,96.08227,5.91507,874687.4008,874725,1246.18121
0.48111,96.08227,5.91507,874686.3237,874662.5,1247.50472
0.48107,96.12258,5.91755,874686.6179,874725,1247.41066
0.48107,96.12209,5.91752,874687.4344,874700,1238.82075
0.48103,96.15984,5.91984,874687.5015,874762.5,1249.10674
0.48103,96.16142,5.91994,874687.0104,874712.5,1242.52934
0.48103,96.16255,5.92001,874685.6831,874662.5,1244.58446
0.48099,96.20205,5.92244,874687.1703,874712.5,1252.21824
0.48099,96.20285,5.92249,874682.9002,874700,1246.23592
0.48099,96.20172,5.92242,874684.0562,874675,1248.5284
0.48099,96.20189,5.92243,874686.8835,874750,1247.21163
0.48099,96.20525,5.92264,874687.0735,874712.5,1244.49295
0.48095,96.2417,5.92488,874685.6049,874687.5,1238.96483
0.48094,96.25625,5.92578,874686.6058,874712.5,1240.94783
0.48095,96.24059,5.92481,874685.8458,874725,1251.30724
0.48091,96.28136,5.92732,874683.8897,874687.5,1246.19964
0.48088,96.3191,5.92964,874684.3445,874725,1249.26957
0.48087,96.32118,5.92977,874683.7073,874737.5,1236.18518
0.4809,96.29687,5.92828,874685.7651,874737.5,1243.74762
0.48087,96.32166,5.9298,874686.457,874687.5,1248.61587
0.48087,96.3223,5.92984,874687.4608,874787.5,1241.28557
0.48086,96.33812,5.93082,874686.9624,874700,1247.66976
0.48086,96.33349,5.93053,874685.1383,874700,1248.91525
0.48083,96.36211,5.93229,874685.355,874737.5,1240.89333
0.48083,96.36115,5.93223,874685.8641,874787.5,1239.99841
0.48079,96.40097,5.93469,874683.7265,874725,1240.37425
0.48079,96.40081,5.93468,874686.9667,874725,1252.856
0.48073,96.4667,5.93873,874684.7235,874700,1237.72254
0.48071,96.48573,5.9399,874685.5859,874725,1241.66038
0.48071,96.48092,5.93961,874684.8758,874712.5,1247.46197
0.48067,96.52042,5.94204,874686.3482,874712.5,1239.29273
0.48067,96.52074,5.94206,874684.4507,874712.5,1246.36556
0.48068,96.5193,5.94197,874685.8893,874687.5,1243.52505
0.48066,96.53017,5.94264,874688.7774,874725,1242.06773
0.48068,96.51979,5.942,874685.5732,874725,1239.93384
0.48064,96.5596,5.94445,874685.2229,874700,1245.54519
0.48063,96.56855,5.945,874685.3097,874750,1241.46571
0.4806,96.59863,5.94685,874684.3861,874775,1242.17568
0.48059,96.60118,5.94701,874686.4133,874725,1241.25968
0.48059,96.60134,5.94702,874685.5766,874700,1238.53069
0.48055,96.64164,5.9495,874686.4857,874700,1248.18328
0.48055,96.64004,5.9494,874683.6633,874687.5,1244.00578
0.48055,96.64131,5.94948,874682.3069,874700,1238.67281
0.48052,96.6733,5.95145,874683.7616,874662.5,1246.14866
0.48051,96.68129,5.95194,874682.4294,874737.5,1240.40293
0.48051,96.68192,5.95198,874685.6196,874737.5,1245.40284
0.48051,96.68114,5.95193,874684.4646,874712.5,1248.5882
0.48051,96.68129,5.95194,874683.5274,874675,1244.70131
0.48047,96.72126,5.9544,874684.4235,874725,1241.46997
0.48047,96.72175,5.95443,874685.0833,874687.5,1242.97298
0.48043,96.763,5.95697,874685.4651,874687.5,1244.1137
0.48043,96.7614,5.95687,874685.2153,874662.5,1244.52902
0.48043,96.76269,5.95695,874685.8418,874687.5,1250.5125
0.48043,96.76109,5.95685,874685.0692,874762.5,1246.60815
0.48039,96.80106,5.95932,874684.7655,874712.5,1237.65297
0.4804,96.79979,5.95924,874684.4586,874712.5,1237.87341
0.48039,96.80026,5.95927,874685.9656,874712.5,1245.45009
0.48036,96.83289,5.96127,874685.1198,874700,1250.59381
0.48035,96.84184,5.96183,874686.5641,874675,1249.23156
0.48031,96.88214,5.96431,874683.8832,874750,1243.08767
0.48031,96.88341,5.96439,874685.2167,874712.5,1246.43011
0.48031,96.88278,5.96435,874683.5776,874712.5,1236.17534
0.4803,96.89476,5.96508,874687.0489,874700,1248.87008
0.48027,96.92244,5.96679,874686.1964,874700,1244.29788
0.48025,96.94322,5.96807,874683.803,874737.5,1245.9567
0.48027,96.92275,5.96681,874682.8848,874712.5,1245.30024
0.48023,96.96129,5.96918,874683.7714,874750,1247.8521
0.48023,96.96129,5.96918,874685.5802,874687.5,1241.64832
0.48022,96.97376,5.96995,874683.7854,874687.5,1238.21548
0.48022,96.97807,5.97021,874685.042,874700,1246.13964
0.48019,97.00222,5.9717,874685.698,874712.5,1248.40119
0.48019,97.00286,5.97174,874683.3664,874700,1245.59852
0.48015,97.043,5.97421,874685.3331,874687.5,1244.23481
0.48015,97.0438,5.97426,874684.6975,874712.5,1243.74508
0.48017,97.02174,5.9729,874683.688,874687.5,1240.11707
0.48015,97.04476,5.97432,874686.5544,874737.5,1240.00565
0.48015,97.0422,5.97416,874685.4936,874662.5,1249.38559
0.48011,97.08297,5.97667,874686.0871,874675,1246.02305
0.48011,97.08074,5.97653,874685.8368,874725,1240.86623
0.48011,97.08154,5.97658,874684.417,874737.5,1245.79234
0.48007,97.1212,5.97902,874686.1372,874725,1250.01834
0.48008,97.11976,5.97894,874684.3782,874675,1239.98998
0.48007,97.12024,5.97896,874685.8812,874712.5,1248.19163
0.48006,97.13367,5.97979,874686.2769,874687.5,1247.50101
0.48003,97.16134,5.98149,874685.4595,874700,1239.82782
0.47999,97.20019,5.98389,874685.2788,874662.5,1238.42127
0.48,97.19971,5.98386,874685.1041,874700,1244.35517
0.47999,97.20051,5.98391,874686.4497,874725,1248.78246
0.47999,97.20164,5.98398,874683.4347,874725,1245.6049
0.47995,97.24113,5.98641,874684.0172,874700,1244.00099
0.47995,97.24641,5.98673,874685.0747,874687.5,1248.76442
0.47994,97.25712,5.98739,874686.4852,874712.5,1243.39956
0.47991,97.28095,5.98886,874685.6212,874737.5,1244.00556
0.47991,97.28974,5.9894,874684.6808,874687.5,1242.91758
0.47991,97.28302,5.98899,874685.6211,874762.5,1238.02141
0.47987,97.32236,5.99141,874686.7861,874737.5,1239.55699
0.47987,97.3206,5.9913,874685.8089,874687.5,1247.43618
0.47983,97.36234,5.99387,874685.1956,874700,1237.16607
0.47983,97.3617,5.99383,874684.9604,874687.5,1242.6021
0.47983,97.36106,5.99379,874683.9789,874700,1244.41091
0.47981,97.38152,5.99505,874682.6623,874762.5,1242.43867
0.47979,97.4012,5.99626,874684.2567,874712.5,1243.62181
0.47979,97.40151,5.99628,874683.9467,874737.5,1242.27928
0.47979,97.40216,5.99632,874687.0559,874700,1243.06133
0.47979,97.40167,5.99629,874685.8409,874662.5,1250.2598
0.47979,97.40184,5.9963,874684.1019,874700,1242.58009
0.47975,97.44101,5.99871,874684.7603,874700,1253.29645
0.47975,97.44101,5.99871,874684.0649,874700,1241.72575
0.47975,97.44261,5.99881,874684.3878,874725,1244.05745
0.4797,97.4981,6.00223,874684.7066,874700,1243.34292
0.47967,97.52176,6.00368,874685.7537,874687.5,1248.67237
0.47967,97.52225,6.00371,874682.5748,874725,1243.46892
0.47963,97.56366,6.00626,874684.3046,874725,1240.14181
0.47963,97.56286,6.00621,874682.9069,874700,1250.24582
0.47961,97.58045,6.0073,874684.5045,874687.5,1245.98212
0.47959,97.60013,6.00851,874683.8047,874625,1244.42236
0.47959,97.60124,6.00858,874684.1701,874750,1246.84493
0.47959,97.60347,6.00871,874685.021,874787.5,1240.89029
0.47959,97.60284,6.00867,874682.4246,874750,1248.52125
0.47955,97.64297,6.01115,874684.5096,874700,1247.25488
0.47955,97.6489,6.01151,874685.0842,874700,1241.71296
0.47951,97.68311,6.01362,874685.6161,874712.5,1240.28339
0.47951,97.68215,6.01356,874683.0196,874637.5,1244.52547
0.47951,97.68231,6.01357,874683.5466,874737.5,1246.59925
0.47951,97.68184,6.01354,874684.6511,874737.5,1240.52605
0.47947,97.72325,6.01609,874684.3898,874775,1240.8445
0.47943,97.76227,6.01849,874685.7773,874737.5,1239.22974
0.47947,97.72325,6.01609,874684.3994,874737.5,1237.65904
0.47943,97.76275,6.01852,874683.9463,874675,1242.5084
0.47943,97.76275,6.01852,874683.548,874687.5,1241.7899
0.47943,97.76322,6.01855,874684.6772,874737.5,1241.38444
0.4794,97.79441,6.02047,874683.1931,874725,1247.42765
0.47939,97.80305,6.021,874685.4531,874687.5,1241.46205
0.47939,97.80289,6.02099,874686.6302,874762.5,1241.20454
0.47936,97.83519,6.02298,874684.1405,874700,1243.05042
0.47935,97.84206,6.0234,874685.9858,874750,1242.02828
0.47935,97.84159,6.02337,874685.8786,874725,1243.79246
0.47932,97.87229,6.02526,874683.2782,874737.5,1241.03072
0.47931,97.88236,6.02588,874682.9995,874662.5,1236.21844
0.47931,97.88364,6.02596,874685.3295,874712.5,1249.94422
0.47931,97.88316,6.02593,874684.7616,874637.5,1253.62351
0.47927,97.92394,6.02844,874683.7644,874687.5,1245.88108
0.47927,97.92201,6.02832,874682.8624,874712.5,1242.51616
0.47925,97.94872,6.02997,874681.6069,874662.5,1244.46652
0.47923,97.9628,6.03083,874683.2233,874675,1244.0744
0.47923,97.96264,6.03082,874682.7745,874712.5,1249.53893
0.47923,97.96391,6.0309,874682.7942,874675,1248.31204
0.47919,98.00181,6.03324,874685.366,874687.5,1244.10081
0.47919,98.00214,6.03326,874686.4915,874712.5,1247.92375
0.47915,98.04259,6.03575,874685.6647,874712.5,1252.28729
0.47915,98.04306,6.03578,874682.6532,874712.5,1248.95424
0.47912,98.07313,6.03763,874685.0832,874737.5,1243.31098
