SG_voltage,CH_voltage,bf_fridge_temperature_cell,lockinIC_R,lockinIC_T
-0.56,0.03,0.202281,1.661738e-05,-90.98771
-0.56,0.029,0.202281,1.041136e-05,-61.87174
-0.56,0.028,0.202281,1.168787e-05,-76.54391
-0.56,0.027,0.202281,1.294384e-05,-72.64411
-0.56,0.026,0.202281,1.070473e-05,-76.35594
-0.56,0.025,0.202281,1.151943e-05,-105.275
-0.56,0.024,0.201506,9.672006e-06,-92.71423
-0.56,0.023,0.201506,1.271752e-05,-106.6145
-0.56,0.022,0.201506,1.220842e-05,-57.46651
-0.56,0.021,0.201506,1.0301e-05,-87.15003
-0.56,0.02,0.201506,8.91426e-06,-72.19869
-0.56,0.019,0.201506,1.161738e-05,-65.84657
-0.56,0.018,0.201506,8.389773e-06,-61.97921
-0.56,0.017,0.201506,1.069367e-05,-87.31963
-0.56,0.016,0.201506,1.286393e-05,-85.59621
-0.56,0.015,0.201506,8.692815e-06,-70.25146
-0.56,0.014,0.201506,1.208331e-05,-73.87915
-0.56,0.013,0.201506,6.74129e-06,-70.64444
-0.56,0.012,0.201506,1.345459e-05,-69.15494
-0.56,0.011,0.201506,1.25045e-05,-92.98039
-0.56,0.01,0.201506,7.091576e-06,-136.4087
-0.56,0.009,0.20191,4.41631e-06,-130.802
-0.56,0.008,0.20191,1.563656e-05,-104.44
-0.56,0.007,0.20191,8.478781e-06,-35.11181
-0.56,0.006,0.20191,1.36575e-05,-83.97425
-0.56,0.005,0.20191,9.284863e-06,-68.55089
-0.56,0.004,0.20191,1.349686e-05,-84.89084
-0.56,0.003,0.20191,1.149507e-05,-91.09491
-0.56,0.002,0.20191,1.428194e-05,-70.46752
-0.56,0.001,0.20191,1.197952e-05,-75.9481
-0.56,0,0.20191,8.891195e-06,-84.55121
-0.57,0.5,0.201781,1.736236e-05,-136.8664
-0.57,0.499,0.201781,1.830017e-05,-123.924
-0.57,0.498,0.201781,2.105631e-05,-132.5962
-0.57,0.497,0.201781,2.017825e-05,-137.5736
-0.57,0.496,0.201781,2.612113e-05,-122.8666
-0.57,0.495,0.201781,2.687956e-05,-120.3323
-0.57,0.494,0.201781,2.519142e-05,-128.5475
-0.57,0.493,0.201781,2.496674e-05,-124.7865
-0.57,0.492,0.201781,2.67339e-05,-142.8163
-0.57,0.491,0.201989,2.764766e-05,-138.323
-0.57,0.49,0.201989,3.380024e-05,-138.4713
-0.57,0.489,0.201989,3.190311e-05,-137.2789
-0.57,0.488,0.201989,3.341722e-05,-147.6165
-0.57,0.487,0.201989,3.257838e-05,-139.702
-0.57,0.486,0.201989,4.237226e-05,-141.5728
-0.57,0.485,0.201989,4.006874e-05,-145.9501
-0.57,0.484,0.201989,5.040939e-05,-144.4307
-0.57,0.483,0.201989,4.852878e-05,-137.638
-0.57,0.482,0.201989,4.610111e-05,-139.5257
-0.57,0.481,0.201989,5.46823e-05,-142.3798
-0.57,0.48,0.201989,5.243489e-05,-143.7806
-0.57,0.479,0.201989,5.347302e-05,-142.4812
-0.57,0.478,0.201989,5.303731e-05,-134.4414
-0.57,0.477,0.201989,5.525547e-05,-138.2698
-0.57,0.476,0.201745,5.834627e-05,-146.8459
-0.57,0.475,0.201745,6.091502e-05,-141.2325
-0.57,0.474,0.201745,6.634376e-05,-143.4574
-0.57,0.473,0.201745,6.069008e-05,-138.5825
-0.57,0.472,0.201745,6.217616e-05,-142.7398
-0.57,0.471,0.201745,6.395812e-05,-141.5843
-0.57,0.47,0.201745,6.096917e-05,-133.9921
-0.57,0.469,0.201745,5.458356e-05,-137.025
-0.57,0.468,0.201759,5.850488e-05,-141.1107
-0.57,0.467,0.201759,4.966423e-05,-139.9802
-0.57,0.466,0.201759,4.94606e-05,-142.0323
-0.57,0.465,0.201759,4.999329e-05,-136.1572
-0.57,0.464,0.201759,4.872884e-05,-142.6478
-0.57,0.463,0.201759,4.291557e-05,-143.0897
-0.57,0.462,0.201759,4.09286e-05,-149.099
-0.57,0.461,0.201759,4.492548e-05,-140.5123
-0.57,0.46,0.201759,4.065716e-05,-137.1466
-0.57,0.459,0.201759,3.65869e-05,-133.4719
-0.57,0.458,0.201759,3.368759e-05,-140.2728
-0.57,0.457,0.201759,3.414523e-05,-128.6503
-0.57,0.456,0.201759,3.336566e-05,-134.7783
-0.57,0.455,0.201759,3.619566e-05,-130.6338
-0.57,0.454,0.201759,3.018965e-05,-137.1229
-0.57,0.453,0.201759,3.053827e-05,-124.9133
-0.57,0.452,0.202096,3.093989e-05,-139.4044
-0.57,0.451,0.202096,3.45959e-05,-143.0734
-0.57,0.45,0.202096,3.434204e-05,-130.7965
-0.57,0.449,0.202096,2.786552e-05,-131.8118
-0.57,0.448,0.202096,2.584792e-05,-127.8803
-0.57,0.447,0.202096,2.548275e-05,-127.7063
-0.57,0.446,0.202096,2.303715e-05,-137.8376
-0.57,0.445,0.202096,2.836067e-05,-127.8105
-0.57,0.444,0.202096,2.189767e-05,-128.6396
-0.57,0.443,0.202096,2.38298e-05,-134.4994
-0.57,0.442,0.202096,1.677437e-05,-123.8814
-0.57,0.441,0.202096,1.659834e-05,-111.8381
-0.57,0.44,0.202096,2.585409e-05,-121.4759
-0.57,0.439,0.202096,1.443186e-05,-118.8402
-0.57,0.438,0.202096,1.682286e-05,-116.7031
-0.57,0.437,0.202096,1.91474e-05,-126.0672
-0.57,0.436,0.202129,2.061175e-05,-112.0833
-0.57,0.435,0.202129,1.268059e-05,-107.7851
-0.57,0.434,0.202129,1.593756e-05,-101.0457
-0.57,0.433,0.202129,1.538849e-05,-126.2735
-0.57,0.432,0.202129,1.53154e-05,-125.4086
-0.57,0.431,0.202129,1.450684e-05,-107.0706
-0.57,0.43,0.202129,1.50205e-05,-108.7373
-0.57,0.429,0.202129,1.958785e-05,-93.47129
-0.57,0.428,0.202129,2.085142e-05,-114.262
-0.57,0.427,0.202129,1.450381e-05,-129.7884
-0.57,0.426,0.202129,1.746654e-05,-113.7726
-0.57,0.425,0.202129,1.756105e-05,-118.8858
-0.57,0.424,0.202129,1.706396e-05,-116.34
-0.57,0.423,0.202129,1.541853e-05,-116.8043
-0.57,0.422,0.202129,1.91845e-05,-126.7
-0.57,0.421,0.202129,1.744098e-05,-104.9227
-0.57,0.42,0.202117,1.149027e-05,-90.1563
-0.57,0.419,0.202117,1.55464e-05,-116.7662
-0.57,0.418,0.202117,1.830303e-05,-125.3228
-0.57,0.417,0.202117,1.843269e-05,-125.0549
-0.57,0.416,0.202117,1.465429e-05,-128.6573
-0.57,0.415,0.202117,2.138171e-05,-112.1796
-0.57,0.414,0.202117,2.100115e-05,-114.0209
-0.57,0.413,0.202117,1.811812e-05,-114.6167
-0.57,0.412,0.202117,1.624004e-05,-111.1816
-0.57,0.411,0.202117,1.627357e-05,-104.9523
-0.57,0.41,0.202117,1.748613e-05,-104.7315
-0.57,0.409,0.202117,1.458628e-05,-79.39101
-0.57,0.408,0.202117,2.082095e-05,-93.34649
-0.57,0.407,0.202117,1.776619e-05,-95.39854
-0.57,0.406,0.202117,1.997953e-05,-102.1226
-0.57,0.405,0.202117,1.347924e-05,-102.3408
-0.57,0.404,0.202036,1.770495e-05,-100.8259
-0.57,0.403,0.202036,1.396456e-05,-93.34184
-0.57,0.402,0.202036,1.876953e-05,-87.42016
-0.57,0.401,0.202036,1.896534e-05,-104.148
-0.57,0.4,0.202036,1.225963e-05,-101.5228
-0.57,0.399,0.202036,1.772822e-05,-99.75037
-0.57,0.398,0.202036,1.795059e-05,-100.4468
-0.57,0.397,0.202036,1.937291e-05,-90.01213
-0.57,0.396,0.202036,1.982922e-05,-84.77457
-0.57,0.395,0.202036,1.662711e-05,-84.80599
-0.57,0.394,0.202036,1.845776e-05,-97.31292
-0.57,0.393,0.202036,1.820622e-05,-93.87201
-0.57,0.392,0.202036,1.919277e-05,-116.2577
-0.57,0.391,0.202036,1.687739e-05,-112.1003
-0.57,0.39,0.202036,1.790547e-05,-105.59
-0.57,0.389,0.202036,2.091702e-05,-99.90883
-0.57,0.388,0.201588,1.810819e-05,-97.97888
-0.57,0.387,0.201588,1.912903e-05,-96.49763
-0.57,0.386,0.201588,1.833998e-05,-110.4829
-0.57,0.385,0.201588,1.557017e-05,-110.218
-0.57,0.384,0.201588,1.703456e-05,-85.80089
-0.57,0.383,0.201588,1.982273e-05,-96.3133
-0.57,0.382,0.201588,1.759896e-05,-91.29526
-0.57,0.381,0.201588,1.695243e-05,-93.15612
-0.57,0.38,0.201588,1.86019e-05,-93.44763
-0.57,0.379,0.201588,1.623863e-05,-101.6917
-0.57,0.378,0.201588,1.911082e-05,-93.14516
-0.57,0.377,0.201588,1.849733e-05,-82.1023
-0.57,0.376,0.201588,1.882962e-05,-93.49978
-0.57,0.375,0.201588,1.667161e-05,-94.81752
-0.57,0.374,0.201588,1.42083e-05,-89.95784
-0.57,0.373,0.201588,1.773602e-05,-79.42926
-0.57,0.372,0.201662,1.739142e-05,-87.24111
-0.57,0.371,0.201662,1.764731e-05,-72.76388
-0.57,0.37,0.201662,1.651676e-05,-81.54554
-0.57,0.369,0.201662,2.102549e-05,-86.73484
-0.57,0.368,0.201662,1.845059e-05,-88.34186
-0.57,0.367,0.201662,2.461528e-05,-83.90677
-0.57,0.366,0.201662,1.495263e-05,-85.91236
-0.57,0.365,0.201662,1.212664e-05,-67.09194
-0.57,0.364,0.202105,2.336048e-05,-78.43655
-0.57,0.363,0.202105,2.523134e-05,-75.14393
-0.57,0.362,0.202105,1.698531e-05,-62.7697
-0.57,0.361,0.202105,1.956424e-05,-74.83399
-0.57,0.36,0.202105,2.093666e-05,-60.60282
-0.57,0.359,0.202105,1.871395e-05,-61.29072
-0.57,0.358,0.202105,1.751415e-05,-59.69776
-0.57,0.357,0.202105,1.651319e-05,-58.8198
-0.57,0.356,0.202105,1.802993e-05,-82.6153
-0.57,0.355,0.202105,1.092219e-05,-50.7642
-0.57,0.354,0.202105,1.861384e-05,-63.45423
-0.57,0.353,0.202105,2.397109e-05,-57.0149
-0.57,0.352,0.202105,2.516229e-05,-44.24526
-0.57,0.351,0.202105,2.351616e-05,-54.94118
-0.57,0.35,0.202105,2.173749e-05,-46.37853
-0.57,0.349,0.202105,2.021123e-05,-46.74227
-0.57,0.348,0.201912,2.875828e-05,-58.31482
-0.57,0.347,0.201912,2.489819e-05,-59.38887
-0.57,0.346,0.201912,2.619522e-05,-54.03749
-0.57,0.345,0.201912,2.641418e-05,-59.66902
-0.57,0.344,0.201912,2.420069e-05,-39.52172
-0.57,0.343,0.201912,2.34986e-05,-46.11346
-0.57,0.342,0.201912,1.899262e-05,-58.81335
-0.57,0.341,0.201912,2.185407e-05,-51.61834
-0.57,0.34,0.201912,2.526937e-05,-56.34053
-0.57,0.339,0.201912,2.662952e-05,-52.09088
-0.57,0.338,0.201912,2.556584e-05,-50.0432
-0.57,0.337,0.201912,2.268798e-05,-56.8924
-0.57,0.336,0.201912,2.513467e-05,-47.45036
-0.57,0.335,0.201912,2.860177e-05,-53.92491
-0.57,0.334,0.201912,2.375978e-05,-47.35632
-0.57,0.333,0.201979,2.599437e-05,-54.29157
-0.57,0.332,0.201979,2.3405e-05,-39.40135
-0.57,0.331,0.201979,1.882397e-05,-49.17262
-0.57,0.33,0.201979,2.367632e-05,-40.035
-0.57,0.329,0.201979,2.515567e-05,-40.79519
-0.57,0.328,0.201979,1.914522e-05,-31.9889
-0.57,0.327,0.201979,2.143565e-05,-52.41828
-0.57,0.326,0.201979,2.966808e-05,-52.52559
-0.57,0.325,0.201979,1.961791e-05,-55.09967
-0.57,0.324,0.201979,2.278739e-05,-45.37779
-0.57,0.323,0.201979,2.411365e-05,-55.16827
-0.57,0.322,0.201979,2.964236e-05,-51.56933
-0.57,0.321,0.201979,2.029066e-05,-45.05149
-0.57,0.32,0.201979,2.384265e-05,-41.51619
-0.57,0.319,0.201979,1.838769e-05,-64.18969
-0.57,0.318,0.201979,2.280634e-05,-53.9956
-0.57,0.317,0.201979,2.72693e-05,-43.43992
-0.57,0.316,0.201874,2.506618e-05,-54.53838
-0.57,0.315,0.201874,2.59299e-05,-36.12231
-0.57,0.314,0.201874,2.275744e-05,-44.8703
-0.57,0.313,0.201874,2.343981e-05,-53.90546
-0.57,0.312,0.201874,1.939393e-05,-52.44849
-0.57,0.311,0.201874,2.248603e-05,-42.8403
-0.57,0.31,0.201874,2.403149e-05,-36.35924
-0.57,0.309,0.201874,2.867863e-05,-50.21533
-0.57,0.308,0.201874,2.59738e-05,-54.33064
-0.57,0.307,0.201874,2.39508e-05,-40.77986
-0.57,0.306,0.201874,3.095428e-05,-48.28805
-0.57,0.305,0.201874,2.650894e-05,-30.42326
-0.57,0.304,0.201874,1.843553e-05,-37.3649
-0.57,0.303,0.201874,2.736228e-05,-42.99321
-0.57,0.302,0.201874,3.271801e-05,-51.619
-0.57,0.301,0.201874,3.127315e-05,-55.51238
-0.57,0.3,0.201947,3.288457e-05,-49.57832
-0.57,0.299,0.201947,2.91422e-05,-62.6254
-0.57,0.298,0.201947,2.411639e-05,-58.84002
-0.57,0.297,0.201947,1.960495e-05,-56.36474
-0.57,0.296,0.201947,2.244197e-05,-69.11463
-0.57,0.295,0.201947,2.455651e-05,-68.62682
-0.57,0.294,0.201947,2.69707e-05,-48.13642
-0.57,0.293,0.201947,1.831257e-05,-58.57686
-0.57,0.292,0.201947,1.415289e-05,-60.41824
-0.57,0.291,0.201947,1.299517e-05,-66.03727
-0.57,0.29,0.201947,1.802332e-05,-60.13555
-0.57,0.289,0.201947,1.823755e-05,-67.33675
-0.57,0.288,0.201947,1.641029e-05,-70.48314
-0.57,0.287,0.201947,1.344557e-05,-61.60875
-0.57,0.286,0.201947,1.621238e-05,-73.59201
-0.57,0.285,0.201516,1.45899e-05,-78.11351
-0.57,0.284,0.201516,1.152391e-05,-73.8379
-0.57,0.283,0.201516,9.945885e-06,-70.61647
-0.57,0.282,0.201516,1.57882e-05,-62.59742
-0.57,0.281,0.201516,1.484036e-05,-76.35327
-0.57,0.28,0.201516,1.836942e-05,-54.73154
-0.57,0.279,0.201516,1.236448e-05,-60.53949
-0.57,0.278,0.201516,1.831829e-05,-73.18174
-0.57,0.277,0.201516,1.319517e-05,-73.61671
-0.57,0.276,0.201516,1.877084e-05,-56.51522
-0.57,0.275,0.201516,1.964125e-05,-60.69312
-0.57,0.274,0.201516,1.492472e-05,-54.42626
-0.57,0.273,0.201516,1.939182e-05,-59.89482
-0.57,0.272,0.201516,1.2171e-05,-62.22865
-0.57,0.271,0.201516,1.088991e-05,-67.55578
-0.57,0.27,0.201516,1.123117e-05,-51.80822
-0.57,0.269,0.202623,9.737575e-06,-53.98858
-0.57,0.268,0.202623,1.715452e-05,-41.18139
-0.57,0.267,0.202623,1.645146e-05,-68.87814
-0.57,0.266,0.202623,1.543093e-05,-54.00241
-0.57,0.265,0.202623,1.488786e-05,-59.41537
-0.57,0.264,0.202623,1.502341e-05,-54.6757
-0.57,0.263,0.202623,1.728338e-05,-50.09326
-0.57,0.262,0.202623,1.743571e-05,-71.93477
-0.57,0.261,0.202623,1.692919e-05,-70.89984
-0.57,0.26,0.202623,1.964568e-05,-57.00091
-0.57,0.259,0.202623,1.782716e-05,-68.46109
-0.57,0.258,0.202623,1.208178e-05,-78.64703
-0.57,0.257,0.202623,1.354684e-05,-75.3134
-0.57,0.256,0.202623,1.488142e-05,-53.84817
-0.57,0.255,0.202623,1.975372e-05,-69.90937
-0.57,0.254,0.202623,1.375345e-05,-69.92489
-0.57,0.253,0.202015,1.455148e-05,-72.77383
-0.57,0.252,0.202015,8.790194e-06,-70.7281
-0.57,0.251,0.202015,1.407184e-05,-101.5676
-0.57,0.25,0.202015,1.528494e-05,-99.2834
-0.57,0.249,0.202015,8.436782e-06,-65.58462
-0.57,0.248,0.202015,1.152042e-05,-65.27389
-0.57,0.247,0.202015,1.025349e-05,-88.57269
-0.57,0.246,0.202015,9.854014e-06,-64.16347
-0.57,0.245,0.201958,1.042968e-05,-66.19578
-0.57,0.244,0.201958,1.746322e-05,-97.06051
-0.57,0.243,0.201958,1.134477e-05,-69.59283
-0.57,0.242,0.201958,1.237559e-05,-56.82715
-0.57,0.241,0.201958,1.060122e-05,-56.82256
-0.57,0.24,0.201958,1.203666e-05,-83.21339
-0.57,0.239,0.201958,8.808958e-06,-67.23062
-0.57,0.238,0.201958,1.353341e-05,-94.4599
-0.57,0.237,0.201958,1.449563e-05,-88.87519
-0.57,0.236,0.201958,8.482011e-06,-104.838
-0.57,0.235,0.201958,1.182672e-05,-55.62475
-0.57,0.234,0.201958,1.121823e-05,-80.68911
-0.57,0.233,0.201958,8.598242e-06,-39.48861
-0.57,0.232,0.201958,1.453715e-05,-56.91398
-0.57,0.231,0.201958,1.033949e-05,-31.73298
-0.57,0.23,0.201958,1.48907e-05,-63.11748
-0.57,0.229,0.202132,1.45677e-05,-58.28772
-0.57,0.228,0.202132,1.234832e-05,-61.72219
-0.57,0.227,0.202132,1.188214e-05,-60.66107
-0.57,0.226,0.202132,9.420409e-06,-68.75782
-0.57,0.225,0.202132,1.341339e-05,-64.44235
-0.57,0.224,0.202132,9.239128e-06,-68.7653
-0.57,0.223,0.202132,1.495624e-05,-70.31769
-0.57,0.222,0.202132,1.255632e-05,-81.27906
-0.57,0.221,0.202132,1.106724e-05,-73.16439
-0.57,0.22,0.202132,6.287064e-06,-49.98277
-0.57,0.219,0.202132,9.193995e-06,-60.59042
-0.57,0.218,0.202132,2.341129e-05,-83.76682
-0.57,0.217,0.202132,1.172724e-05,-91.05847
-0.57,0.216,0.202132,1.681033e-05,-74.42397
-0.57,0.215,0.202132,1.679639e-05,-63.95545
-0.57,0.214,0.202132,1.593249e-05,-97.5055
-0.57,0.213,0.201724,1.209637e-05,-74.53461
-0.57,0.212,0.201724,1.641489e-05,-71.70703
-0.57,0.211,0.201724,1.678605e-05,-61.91726
-0.57,0.21,0.201724,1.442808e-05,-92.88335
-0.57,0.209,0.201724,1.309906e-05,-56.16951
-0.57,0.208,0.201724,1.363736e-05,-64.41443
-0.57,0.207,0.201724,9.892327e-06,-62.01418
-0.57,0.206,0.201724,1.424866e-05,-76.79787
-0.57,0.205,0.201724,1.277111e-05,-73.80937
-0.57,0.204,0.201724,1.449775e-05,-71.5218
-0.57,0.203,0.201724,1.362543e-05,-56.63319
-0.57,0.202,0.201724,1.273769e-05,-62.40519
-0.57,0.201,0.201724,1.280795e-05,-90.40956
-0.57,0.2,0.201724,1.434795e-05,-71.51055
-0.57,0.199,0.201724,1.298593e-05,-66.69579
-0.57,0.198,0.201724,9.164311e-06,-68.9154
-0.57,0.197,0.202136,1.101405e-05,-108.9224
-0.57,0.196,0.202136,1.366294e-05,-78.81303
-0.57,0.195,0.202136,8.574167e-06,-53.61255
-0.57,0.194,0.202136,1.701357e-05,-70.49899
-0.57,0.193,0.202136,1.027132e-05,-41.96766
-0.57,0.192,0.202136,1.203667e-05,-62.95148
-0.57,0.191,0.202136,1.691506e-05,-56.2913
-0.57,0.19,0.202136,9.184998e-06,-90.04969
-0.57,0.189,0.202136,8.834134e-06,-68.20628
-0.57,0.188,0.202136,1.914719e-05,-74.43279
-0.57,0.187,0.202136,1.146878e-05,-67.79019
-0.57,0.186,0.202136,1.207995e-05,-72.38926
-0.57,0.185,0.202136,1.149512e-05,-59.8931
-0.57,0.184,0.202136,1.836751e-05,-76.45299
-0.57,0.183,0.202136,1.339944e-05,-89.52628
-0.57,0.182,0.202136,1.094989e-05,-71.14336
-0.57,0.181,0.202,1.558748e-05,-71.02151
-0.57,0.18,0.202,1.63677e-05,-68.37708
-0.57,0.179,0.202,1.230525e-05,-72.70449
-0.57,0.178,0.202,1.379642e-05,-80.407
-0.57,0.177,0.202,1.482791e-05,-84.65208
-0.57,0.176,0.202,1.222838e-05,-82.77512
-0.57,0.175,0.202,1.570897e-05,-50.46357
-0.57,0.174,0.202,1.167739e-05,-64.29701
-0.57,0.173,0.202,8.155418e-06,-107.6391
-0.57,0.172,0.202,1.27211e-05,-92.77844
-0.57,0.171,0.202,7.038434e-06,-84.18014
-0.57,0.17,0.202,1.158284e-05,-111.4789
-0.57,0.169,0.202,1.430358e-05,-77.85511
-0.57,0.168,0.202,1.477444e-05,-41.17046
-0.57,0.167,0.202,7.641057e-06,-76.36075
-0.57,0.166,0.202,1.712174e-05,-72.19082
-0.57,0.165,0.201948,1.216311e-05,-109.6849
-0.57,0.164,0.201948,1.046907e-05,-63.91878
-0.57,0.163,0.201948,8.132664e-06,-80.97778
-0.57,0.162,0.201948,1.365305e-05,-63.67078
-0.57,0.161,0.201948,1.36002e-05,-60.41901
-0.57,0.16,0.201948,1.452158e-05,-77.98805
-0.57,0.159,0.201948,1.655689e-05,-78.73631
-0.57,0.158,0.201948,1.430282e-05,-87.36798
-0.57,0.157,0.201549,1.22289e-05,-61.25637
-0.57,0.156,0.201549,1.499657e-05,-67.02976
-0.57,0.155,0.201549,1.539635e-05,-78.64321
-0.57,0.154,0.201549,1.319036e-05,-98.06218
-0.57,0.153,0.201549,1.963722e-05,-94.94077
-0.57,0.152,0.201549,9.960033e-06,-82.60983
-0.57,0.151,0.201549,7.340633e-06,-71.08396
-0.57,0.15,0.201549,9.444879e-06,-50.02441
-0.57,0.149,0.201549,1.055944e-05,-63.80453
-0.57,0.148,0.201549,1.269802e-05,-74.68433
-0.57,0.147,0.201549,1.211876e-05,-78.17006
-0.57,0.146,0.201549,7.799279e-06,-60.12287
-0.57,0.145,0.201549,1.306986e-05,-75.95761
-0.57,0.144,0.201549,1.168592e-05,-75.48448
-0.57,0.143,0.201549,1.162557e-05,-60.90133
-0.57,0.142,0.201549,9.085781e-06,-92.17816
-0.57,0.141,0.202304,1.175658e-05,-60.6861
-0.57,0.14,0.202304,6.177043e-06,-74.66788
-0.57,0.139,0.202304,1.483918e-05,-98.44969
-0.57,0.138,0.202304,1.052642e-05,-65.19586
-0.57,0.137,0.202304,1.553768e-05,-73.596
-0.57,0.136,0.202304,1.506538e-05,-92.1774
-0.57,0.135,0.202304,1.517996e-05,-72.01389
-0.57,0.134,0.202304,7.977713e-06,-86.0894
-0.57,0.133,0.202304,1.195057e-05,-76.79361
-0.57,0.132,0.202304,1.65194e-05,-70.64958
-0.57,0.131,0.202304,1.34697e-05,-91.47953
-0.57,0.13,0.202304,9.362133e-06,-60.36508
-0.57,0.129,0.202304,1.129655e-05,-71.29881
-0.57,0.128,0.202304,1.272096e-05,-78.09804
-0.57,0.127,0.202304,1.599056e-05,-94.32827
-0.57,0.126,0.201252,1.406659e-05,-78.99772
-0.57,0.125,0.201252,1.619675e-05,-69.49732
-0.57,0.124,0.201252,1.282283e-05,-94.69404
-0.57,0.123,0.201252,1.145298e-05,-62.98339
-0.57,0.122,0.201252,9.193852e-06,-63.71766
-0.57,0.121,0.201252,1.861585e-05,-54.54415
-0.57,0.12,0.201252,1.309095e-05,-63.41342
-0.57,0.119,0.201252,1.517647e-05,-74.87394
-0.57,0.118,0.201252,1.325633e-05,-68.49024
-0.57,0.117,0.201252,1.350099e-05,-51.78899
-0.57,0.116,0.201252,1.203607e-05,-74.27966
-0.57,0.115,0.201252,1.251067e-05,-60.69456
-0.57,0.114,0.201252,1.575497e-05,-55.8457
-0.57,0.113,0.201252,1.281784e-05,-68.44964
-0.57,0.112,0.201252,9.559828e-06,-88.60925
-0.57,0.111,0.201252,1.287132e-05,-64.91823
-0.57,0.11,0.201888,1.495301e-05,-30.40791
-0.57,0.109,0.201888,8.332033e-06,-51.08019
-0.57,0.108,0.201888,6.547065e-06,-112.379
-0.57,0.107,0.201888,9.961277e-06,-71.43006
-0.57,0.106,0.201888,1.146723e-05,-63.86868
-0.57,0.105,0.201888,2.017024e-05,-84.92041
-0.57,0.104,0.201888,1.635547e-05,-71.70211
-0.57,0.103,0.201888,1.505797e-05,-69.13854
-0.57,0.102,0.201888,7.654666e-06,-62.83041
-0.57,0.101,0.201888,8.161288e-06,-76.60729
-0.57,0.1,0.201888,1.432353e-05,-83.32507
-0.57,0.099,0.201888,1.116804e-05,-75.12555
-0.57,0.098,0.201888,7.461103e-06,-51.98569
-0.57,0.097,0.201888,8.001015e-06,-64.99254
-0.57,0.096,0.201888,1.150827e-05,-82.90714
-0.57,0.095,0.201888,1.381392e-05,-59.06557
-0.57,0.094,0.20163,1.5312e-05,-80.55169
-0.57,0.093,0.20163,1.408601e-05,-82.77966
-0.57,0.092,0.20163,8.130873e-06,-65.93105
-0.57,0.091,0.20163,1.604454e-05,-80.83364
-0.57,0.09,0.20163,1.01987e-05,-76.86683
-0.57,0.089,0.20163,1.301948e-05,-61.28746
-0.57,0.088,0.20163,1.228054e-05,-98.10119
-0.57,0.087,0.20163,1.493312e-05,-51.18926
-0.57,0.086,0.20163,1.419906e-05,-63.98167
-0.57,0.085,0.20163,1.264404e-05,-74.15688
-0.57,0.084,0.20163,1.031423e-05,-87.68872
-0.57,0.083,0.20163,1.551173e-05,-89.09621
-0.57,0.082,0.20163,1.126429e-05,-68.95431
-0.57,0.081,0.20163,1.106978e-05,-76.97043
-0.57,0.08,0.20163,1.184786e-05,-54.74777
-0.57,0.079,0.20163,1.234087e-05,-69.89549
-0.57,0.078,0.201824,1.198756e-05,-72.49991
-0.57,0.077,0.201824,1.337592e-05,-68.52636
-0.57,0.076,0.201824,1.760852e-05,-87.33868
-0.57,0.075,0.201824,1.118287e-05,-91.44959
-0.57,0.074,0.201824,1.218902e-05,-39.91356
-0.57,0.073,0.201824,7.48498e-06,-85.85903
-0.57,0.072,0.201824,1.071744e-05,-89.92942
-0.57,0.071,0.201824,1.519862e-05,-65.37689
-0.57,0.07,0.201824,1.393848e-05,-77.59092
-0.57,0.069,0.201824,1.67603e-05,-85.65948
-0.57,0.068,0.201824,1.505187e-05,-66.83469
-0.57,0.067,0.201824,1.654848e-05,-77.68851
-0.57,0.066,0.201824,1.465235e-05,-76.71099
-0.57,0.065,0.201824,1.250462e-05,-96.10333
-0.57,0.064,0.201824,1.241106e-05,-76.96256
-0.57,0.063,0.201736,2.183447e-05,-75.82879
-0.57,0.062,0.201736,1.498658e-05,-83.23235
-0.57,0.061,0.201736,1.477684e-05,-89.49683
-0.57,0.06,0.201736,1.033006e-05,-90.59474
-0.57,0.059,0.201736,1.054839e-05,-102.7025
-0.57,0.058,0.201736,1.200548e-05,-91.23736
-0.57,0.057,0.201736,1.655636e-05,-70.32818
-0.57,0.056,0.201736,1.214277e-05,-57.75562
-0.57,0.055,0.201736,1.297485e-05,-63.48483
-0.57,0.054,0.201736,1.814529e-05,-76.25344
-0.57,0.053,0.201736,1.32685e-05,-84.71207
-0.57,0.052,0.201736,1.334433e-05,-97.08007
-0.57,0.051,0.201736,9.947245e-06,-78.9434
-0.57,0.05,0.201736,1.274466e-05,-55.613
-0.57,0.049,0.201736,1.172519e-05,-84.50788
-0.57,0.048,0.201736,1.089392e-05,-71.60108
-0.57,0.047,0.202051,1.29144e-05,-87.48048
-0.57,0.046,0.202051,8.700482e-06,-101.4289
-0.57,0.045,0.202051,1.442159e-05,-67.20614
-0.57,0.044,0.202051,1.372734e-05,-86.34512
-0.57,0.043,0.202051,1.504639e-05,-89.78331
-0.57,0.042,0.202051,1.686534e-05,-58.52911
-0.57,0.041,0.202051,9.237955e-06,-73.90789
-0.57,0.04,0.202051,9.571658e-06,-80.34536
-0.57,0.039,0.202051,1.480232e-05,-91.19611
-0.57,0.038,0.202051,1.195975e-05,-46.80331
-0.57,0.037,0.202051,1.404507e-05,-64.84496
-0.57,0.036,0.202051,1.422704e-05,-65.36536
-0.57,0.035,0.202051,1.277803e-05,-75.09123
-0.57,0.034,0.202051,1.182792e-05,-94.44706
-0.57,0.033,0.202051,1.373624e-05,-92.31575
